Ic,Noise_1Hz,Noise_1kHz
2.669478494034318e-06,1.3109390090218568e-08,1.3010515363511592e-08
2.7066520700332412e-06,1.3020700846510783e-08,1.292087061925358e-08
2.7443433032283683e-06,1.2932638520341822e-08,1.2831843663367614e-08
2.782559402207126e-06,1.2845198939622865e-08,1.2743430239268163e-08
2.821307675939471e-06,1.2758377962311574e-08,1.2655626119704877e-08
2.860595535175739e-06,1.2672171476214151e-08,1.2568427106560483e-08
2.9004304938639916e-06,1.2586575398788712e-08,1.2481829030650063e-08
2.9408201705870667e-06,1.2501585676950068e-08,1.2395827751521745e-08
2.9817722900196732e-06,1.2417198286875795e-08,1.2310419157258713e-08
3.0232946844057763e-06,1.233340923381365e-08,1.2225599164282604e-08
3.0653952950565237e-06,1.2250214551890325e-08,1.2141363717158271e-08
3.108082173869064e-06,1.2167610303921508e-08,1.2057708788399901e-08
3.1513634848664826e-06,1.2085592581223254e-08,1.1974630378278465e-08
3.1952475057592136e-06,1.2004157503424606e-08,1.189212451463046e-08
3.2397426295281954e-06,1.1923301218281501e-08,1.1810187252667999e-08
3.2848573660300403e-06,1.184301990149196e-08,1.1728814674790196e-08
3.3306003436245885e-06,1.1763309756512528e-08,1.1648002890395888e-08
3.3769803108250948e-06,1.1684167014375963e-08,1.1567748035697615e-08
3.4240061379714255e-06,1.1605587933510133e-08,1.1488046273536877e-08
3.4716868189265596e-06,1.1527568799558116e-08,1.140889379320067e-08
3.520031472796675e-06,1.145010592519956e-08,1.133028681023929e-08
3.5690493456752295e-06,1.1373195649973213e-08,1.1252221566285404e-08
3.618749812411284e-06,1.1296834340100656e-08,1.1174694328874371e-08
3.669142378402494e-06,1.1221018388311184e-08,1.1097701391265785e-08
3.7202366814130657e-06,1.1145744213667838e-08,1.1021239072266219e-08
3.7720424934169934e-06,1.1071008261394638e-08,1.0945303716053242e-08
3.824569722466999e-06,1.099680700270493e-08,1.086989169200064e-08
3.8778284145894616e-06,1.0923136934630884e-08,1.0794999394504839e-08
3.93182875570577e-06,1.0849994579854079e-08,1.0720623242812524e-08
3.986581073580439e-06,1.0777376486537173e-08,1.0646759680849376e-08
4.042095839796302e-06,1.0705279228156768e-08,1.057340517705013e-08
4.098383671757261e-06,1.0633699403337247e-08,1.0500556224189681e-08
4.15545533471888e-06,1.0562633635685782e-08,1.0428209339215438e-08
4.213321743847289e-06,1.0492078573628335e-08,1.0356361063080778e-08
4.271993966306777e-06,1.042203089024671e-08,1.0285007960579649e-08
4.331483223376394e-06,1.035248728311672e-08,1.0214146620182355e-08
4.391800892596086e-06,1.0283444474147274e-08,1.014377365387243e-08
4.45295850994266e-06,1.0214899209420608e-08,1.0073885696984696e-08
4.514967772036102e-06,1.0146848259033416e-08,1.000447940804436e-08
4.577840538376616e-06,1.0079288416938993e-08,9.935551468607246e-09
4.641588833612773e-06,1.0012216500790424e-08,9.867098583101176e-09
4.706224849841281e-06,9.945629351784676e-09,9.799117478668374e-09
4.7717609489387505e-06,9.879523834507709e-09,9.731604905009024e-09
4.838209664925957e-06,9.813896836780498e-09,9.664557634225862e-09
4.905583706365046e-06,9.748745269505972e-09,9.597972460669816e-09
4.973895958790057e-06,9.684066066516953e-09,9.531846200786789e-09
5.0431594871713585e-06,9.619856184424927e-09,9.46617569296542e-09
5.113387538414332e-06,9.556112602469815e-09,9.400957797385961e-09
5.184593543892913e-06,9.492832322370558e-09,9.336189395870151e-09
5.2567911220184196e-06,9.430012368176567e-09,9.2718673917321e-09
5.329994080844082e-06,9.367649786120143e-09,9.207988709630295e-09
5.404216420705915e-06,9.305741644469663e-09,9.144550295420514e-09
5.479472336900293e-06,9.244285033383664e-09,9.081549116009862e-09
5.555776222398878e-06,9.183277064765746e-09,9.018982159211736e-09
5.633142670601352e-06,9.122714872120266e-09,8.956846433601796e-09
5.711586478126423e-06,9.062595610408908e-09,8.89513896837497e-09
5.791122647641758e-06,9.002916455907999e-09,8.833856813203403e-09
5.871766390733262e-06,8.943674606066668e-09,8.772997038095442e-09
5.95353313081437e-06,8.884867279365734e-09,8.712556733255527e-09
6.036438506075864e-06,8.826491715177353e-09,8.652533008945061e-09
6.12049837247669e-06,8.768545173625478e-09,8.592922995344285e-09
6.205728806776501e-06,8.711024935447006e-09,8.53372384241506e-09
6.2921461096103505e-06,8.653928301853708e-09,8.474932719764619e-09
6.379766808606283e-06,8.597252594394823e-09,8.416546816510255e-09
6.468607661546321e-06,8.540995154820378e-09,8.358563341144907e-09
6.558685659571422e-06,8.485153344945235e-09,8.300979521403731e-09
6.650018030431118e-06,8.429724546513784e-09,8.243792604131545e-09
6.742622241778349e-06,8.374706161065341e-09,8.186999855151229e-09
6.836516004510239e-06,8.320095609800196e-09,8.130598559132996e-09
6.9317172761554005e-06,8.265890333446268e-09,8.074586019464557e-09
7.028244264308338e-06,8.212087792126477e-09,8.018959558122227e-09
7.126115430111745e-06,8.158685465226686e-09,7.963716515542884e-09
7.2253494917872216e-06,8.105680851264296e-09,7.90885425049684e-09
7.32596542821523e-06,8.05307146775741e-09,7.854370139961551e-09
7.4279824825649105e-06,8.00085485109459e-09,7.800261578996206e-09
7.53142016597436e-06,7.949028556405232e-09,7.746525980617217e-09
7.636298261282242e-06,7.897590157430479e-09,7.693160775674524e-09
7.742636826811277e-06,7.846537246394711e-09,7.640163412728794e-09
7.85045620020451e-06,7.795867433877576e-09,7.587531357929431e-09
7.959777002314978e-06,7.745578348686512e-09,7.535262094893422e-09
8.07062014114949e-06,7.695667637729886e-09,7.483353124585068e-09
8.183006815867389e-06,7.646132965890558e-09,7.43180196519649e-09
8.296958520834915e-06,7.596972015900007e-09,7.3806061520290064e-09
8.412497049736117e-06,7.548182488212926e-09,7.3297632373753006e-09
8.529644499741017e-06,7.499762100882259e-09,7.2792707904023736e-09
8.64842327573171e-06,7.451708589434785e-09,7.229126397035379e-09
8.768856094587427e-06,7.404019706747091e-09,7.179327659842182e-09
8.890965989529167e-06,7.356693222922044e-09,7.129872197918783e-09
9.014776314524917e-06,7.3097269251656686e-09,7.080757646775478e-09
9.140310748756223e-06,7.26311861766444e-09,7.031981658223814e-09
9.267593301146882e-06,7.2168661214630304e-09,6.9835419002643465e-09
9.39664831495469e-06,7.17096727434246e-09,6.935436056975174e-09
9.5275004724273e-06,7.125419930698586e-09,6.88766182840119e-09
9.660174799522646e-06,7.080221961421067e-09,6.8402169304441815e-09
9.794696670695386e-06,7.035371253772617e-09,6.793099094753592e-09
9.9310918137498e-06,6.990865711268678e-09,6.7463060686181105e-09
1.0069386314760271e-05,6.946703253557467e-09,6.699835614858001e-09
1.0209606623060476e-05,6.902881816300289e-09,6.653685511718113e-09
1.0351779556301762e-05,6.859399351052296e-09,6.607853552761724e-09
1.0495932305582267e-05,6.8162538251434785e-09,6.562337546765026e-09
1.0642092440647246e-05,6.773443221560044e-09,6.51713531761239e-09
1.0790287915161837e-05,6.7309655388261074e-09,6.472244704192375e-09
1.0940547072057435e-05,6.688818790885621e-09,6.42766356029436e-09
1.1092898648952227e-05,6.647001006984704e-09,6.383389754506021e-09
1.1247371783647507e-05,6.605510231554164e-09,6.339421170111387e-09
1.1403996019700332e-05,6.5643445240923565e-09,6.295755704989684e-09
1.1562801312073753e-05,6.523501959048345e-09,6.252391271514879e-09
1.1723818032865997e-05,6.482980625705236e-09,6.209325796455828e-09
1.1887076977119033e-05,6.442778628063899e-09,6.1665572208772415e-09
1.2052609368708414e-05,6.402894084726829e-09,6.124083500041215e-09
1.2220446866314887e-05,6.363325128782349e-09,6.081902603309519e-09
1.2390621569479157e-05,6.324069907689027e-09,6.040012514046542e-09
1.2563166024741215e-05,6.285126583160308e-09,5.9984112295228715e-09
1.2738113231864785e-05,6.2464933310494496e-09,5.957096760819604e-09
1.2915496650148827e-05,6.2081683412346185e-09,5.916067132733232e-09
1.3095350204826676e-05,6.170149817504268e-09,5.875320383681276e-09
1.3277708293554291e-05,6.1324359774427515e-09,5.8348545656085125e-09
1.346260579298911e-05,6.095025052316107e-09,5.794667743893854e-09
1.3650078065460137e-05,6.0579152869581335e-09,5.754757997257902e-09
1.3840160965731302e-05,6.021104939656632e-09,5.7151234176710965e-09
1.4032890847858732e-05,5.984592282039912e-09,5.675762110262529e-09
1.4228304572143519e-05,5.94837559896352e-09,5.6366721932293985e-09
1.4426439512181588e-05,5.912453188397142e-09,5.597851797747032e-09
1.4627333562011299e-05,5.876823361311814e-09,5.559299067879617e-09
1.4831025143361029e-05,5.841484441567271e-09,5.521012160491449e-09
1.5037553212997385e-05,5.8064347657995935e-09,5.482989245158879e-09
1.524695727017573e-05,5.77167268330907e-09,5.445228504082835e-09
1.5459277364194785e-05,5.737196555948263e-09,5.407728132001918e-09
1.567455410205595e-05,5.703004758010383e-09,5.370486336106171e-09
1.5892828656229765e-05,5.669095676117836e-09,5.333501335951358e-09
1.61141427725302e-05,5.635467709111084e-09,5.296771363373901e-09
1.6338538778098638e-05,5.6021192679377535e-09,5.2602946624063874e-09
1.656605958949915e-05,5.56904877554201e-09,5.224069489193657e-09
1.6796748720926532e-05,5.536254666754192e-09,5.188094111909443e-09
1.7030650292528425e-05,5.503735388180776e-09,5.152366810673644e-09
1.726780903884356e-05,5.4714893980946196e-09,5.116885877470122e-09
1.750827031735727e-05,5.439515166325536e-09,5.081649616065107e-09
1.775208011717636e-05,5.407811174151167e-09,5.046656341926128e-09
1.7999285067824765e-05,5.3763759141882175e-09,5.0119043821415236e-09
1.8249932448161504e-05,5.345207890284048e-09,4.977392075340508e-09
1.8504070195423023e-05,5.314305617408639e-09,4.943117771613797e-09
1.8761746914391233e-05,5.283667621546949e-09,4.909079832434778e-09
1.902301188668946e-05,5.2532924395916795e-09,4.875276630581223e-09
1.928791508020778e-05,5.223178619236452e-09,4.841706550057528e-09
1.955650715865947e-05,5.1933247188694786e-09,4.80836798601753e-09
1.9828839491270713e-05,5.1637293074676705e-09,4.775259344687821e-09
2.0104964162605013e-05,5.13439096449127e-09,4.742379043291622e-09
2.038493398252464e-05,5.1053082797789924e-09,4.709725509973167e-09
2.066880249629082e-05,5.076479853443705e-09,4.677297183722597e-09
2.0956623994804308e-05,5.047904295768719e-09,4.64509251430141e-09
2.1248453524988828e-05,5.019580227104659e-09,4.613109962168404e-09
2.1544346900318867e-05,4.991506277766997e-09,4.581347998406145e-09
2.1844360711494283e-05,4.963681087934232e-09,4.549805104647931e-09
2.2148552337263592e-05,4.936103307546789e-09,4.518479773005271e-09
2.2456979955397716e-05,4.9087715962066526e-09,4.487370505995862e-09
2.27697025538168e-05,4.881684623077784e-09,4.456475816472074e-09
2.308677994187172e-05,4.854841066787363e-09,4.425794227549941e-09
2.3408272761782944e-05,4.82823961532787e-09,4.395324272538612e-09
2.3734242500238664e-05,4.80187896596006e-09,4.365064494870314e-09
2.406475150015422e-05,4.775757825116902e-09,4.335013448030797e-09
2.43998629725955e-05,4.7498749083085e-09,4.3051696954902715e-09
2.4739641008868166e-05,4.724228940028038e-09,4.275531810634814e-09
2.508415059277541e-05,4.698818653658823e-09,4.246098376698257e-09
2.543345761304648e-05,4.6736427913824345e-09,4.216867986694533e-09
2.5787628875937984e-05,4.6487001040881014e-09,4.187839243350519e-09
2.614673211801092e-05,4.6239893512832835e-09,4.159010759039326e-09
2.6510836019085416e-05,4.599509301005583e-09,4.130381155714071e-09
2.6880010215376075e-05,4.575258729735974e-09,4.101949064842089e-09
2.725432531281028e-05,4.551236422313479e-09,4.073713127339614e-09
2.763385290053167e-05,4.527441171851293e-09,4.045671993506916e-09
2.8018665564591953e-05,4.503871779654486e-09,4.017824322963891e-09
2.840883690183307e-05,4.48052705513928e-09,3.990168784586098e-09
2.8804441533962977e-05,4.457405815754007e-09,3.962704056441245e-09
2.9205555121827452e-05,4.434506886901813e-09,3.9354288257261e-09
2.9612254379880313e-05,4.411829101865179e-09,3.908341788703875e-09
3.0024617090855492e-05,4.389371301732329e-09,3.881441650642016e-09
3.0442722120643058e-05,4.367132335325602e-09,3.854727125750456e-09
3.0866649433372746e-05,4.34511105913187e-09,3.828196937120281e-09
3.12964801067075e-05,4.323306337235058e-09,3.8018498166628206e-09
3.173229634734973e-05,4.301717041250896e-09,3.7756845050491755e-09
3.2174181506763714e-05,4.2803420502639334e-09,3.749699751650179e-09
3.2622220097116734e-05,4.259180250766946e-09,3.7238943144767565e-09
3.307649780744242e-05,4.23823053660279e-09,3.6982669601207266e-09
3.353710152002929e-05,4.217491808908801e-09,3.6728164636959812e-09
3.400411932703703e-05,4.196962976063845e-09,3.6475416087801253e-09
3.447764054734464e-05,4.176642953638106e-09,3.6224411873564895e-09
3.4957755743632785e-05,4.156530664345707e-09,3.597513999756578e-09
3.5444556739704355e-05,4.136625038000244e-09,3.572758854602903e-09
3.5938136638046256e-05,4.116925011473362e-09,3.5481745687522184e-09
3.6438589837635405e-05,4.097429528656462e-09,3.5237599672391725e-09
3.6946012051993025e-05,4.0781375404256385e-09,3.4995138832203423e-09
3.7460500327489966e-05,4.059048004609967e-09,3.4754351579186797e-09
3.798215306190736e-05,4.040159885963226e-09,3.451522640568333e-09
3.8511070023255685e-05,4.021472156139184e-09,3.427775188359857e-09
3.904735236885556e-05,4.00298379367056e-09,3.4041916663858293e-09
3.959110266468459e-05,3.984693783951764e-09,3.3807709475868437e-09
4.014242490499326e-05,3.966601119225539e-09,3.357511912697884e-09
4.070142453219439e-05,3.94870479857362e-09,3.334413450195082e-09
4.1268208457029516e-05,3.931003827911518e-09,3.3114744562428468e-09
4.184288507901576e-05,3.913497219987577e-09,3.2886938346413816e-09
4.242556430717777e-05,3.896183994386401e-09,3.2660704967745695e-09
4.3016357581067996e-05,3.8790631775367944e-09,3.2436033615582386e-09
4.3615377892080056e-05,3.862133802724326e-09,3.2212913553887903e-09
4.422273980505897e-05,3.845394910108641e-09,3.199133412092179e-09
4.483855948021181e-05,3.8288455467456915e-09,3.1771284728732977e-09
4.5462954695323996e-05,3.8124847666149586e-09,3.1552754862656897e-09
4.609604486828439e-05,3.796311630651858e-09,3.133573408081653e-09
4.673795107992464e-05,3.7803252067854e-09,3.1120212013626764e-09
4.738879609717651e-05,3.764524569981305e-09,3.0906178363302497e-09
4.8048704396551245e-05,3.74890880229066e-09,3.0693622903370247e-09
4.8717802187946306e-05,3.733476992904299e-09,3.048253547818335e-09
4.939621743878326e-05,3.718228238213018e-09,3.0272906002440716e-09
5.008407989848212e-05,3.7031616418737727e-09,3.0064724460708944e-09
5.0781521123276707e-05,3.688276314882012e-09,2.9857980906948013e-09
5.148867450137487e-05,3.6735713756502924e-09,2.965266546404047e-09
5.220567527846975e-05,3.6590459500933085e-09,2.9448768323324008e-09
5.2932660583605666e-05,3.644699171719509e-09,2.9246279744127603e-09
5.366976945540476e-05,3.6305301817294207e-09,2.904519005331093e-09
5.441714286865888e-05,3.6165381291208474e-09,2.8845489644807152e-09
5.517492376129117e-05,3.602722170801105e-09,2.8647168979169266e-09
5.594325706169377e-05,3.5890814717064255e-09,2.8450218583119727e-09
5.672228971644549e-05,3.5756152049287096e-09,2.8254629049103496e-09
5.751217071841614e-05,3.562322551849749e-09,2.806039103484428e-09
5.8313051135262185e-05,3.549202702283113e-09,2.786749526290422e-09
5.912508413831869e-05,3.5362548546238354e-09,2.7675932520246893e-09
5.994842503189409e-05,3.5234782160060708e-09,2.748569365780357e-09
6.0783231282972365e-05,3.5108720024688824e-09,2.7296769590042906e-09
6.162966255132942e-05,3.4984354391303103e-09,2.7109151294543656e-09
6.248788072006888e-05,3.4861677603698917e-09,2.692282981157085e-09
6.335804992658241e-05,3.474068210019813e-09,2.673779624365518e-09
6.424033659394191e-05,3.4621360415648288e-09,2.655404175517559e-09
6.51349094627281e-05,3.4503705183511443e-09,2.6371557571945232e-09
6.604193962330305e-05,3.4387709138044007e-09,2.619033498080048e-09
6.696160054853215e-05,3.4273365116569485e-09,2.601036532919319e-09
6.789406812696099e-05,3.416066606184586e-09,2.5831640024786256e-09
6.883952069645496e-05,3.40496050245291e-09,2.5654150535052313e-09
6.979813907830668e-05,3.3940175165734746e-09,2.547788838687568e-09
7.077010661181889e-05,3.3832369759699097e-09,2.530284516615741e-09
7.175560918936922e-05,3.3726182196541825e-09,2.5129012517423454e-09
7.275483529196217e-05,3.362160598513184e-09,2.495638214343625e-09
7.376797602527731e-05,3.3518634756058005e-09,2.4784945804809202e-09
7.479522515621829e-05,3.3417262264706562e-09,2.4614695319624574e-09
7.58367791499719e-05,3.3317482394446986e-09,2.444562256305431e-09
7.689283720758305e-05,3.321928915992806e-09,2.427771946698412e-09
7.79636013040522e-05,3.3122676710485978e-09,2.4110978019640715e-09
7.90492762269642e-05,3.3027639333666232e-09,2.394539026522223e-09
8.015006961565414e-05,3.2934171458861185e-09,2.3780948303531766e-09
8.126619200091945e-05,3.2842267661064867e-09,2.3617644289614065e-09
8.239785684528512e-05,3.2751922664747135e-09,2.345547043339526e-09
8.354528058382854e-05,3.266313134784883e-09,2.3294418999325984e-09
8.470868266557403e-05,3.2575888745899763e-09,2.3134482306027453e-09
8.588828559546259e-05,3.249019005626142e-09,2.297565272594083e-09
8.708431497690724e-05,3.2406030642496116e-09,2.2817922684979647e-09
8.829699955494083e-05,3.2323406038864488e-09,2.2661284662185388e-09
8.952657125996382e-05,3.2242311954953242e-09,2.2505731189386423e-09
9.077326525210223e-05,3.2162744280434728e-09,2.2351254850859846e-09
9.20373199661823e-05,3.208469908996058e-09,2.219784828299682e-09
9.331897715733239e-05,3.200817264819076e-09,2.2045504173970843e-09
9.461848194721992e-05,3.1933161414960228e-09,2.1894215263409302e-09
9.593608287093147e-05,3.185966205058491e-09,2.1743974342068352e-09
9.727203192450537e-05,3.178767142130873e-09,2.159477425151096e-09
9.862658461312831e-05,3.171718660489353e-09,2.144660788378804e-09
0.0001,3.1648204896353773e-09,2.129946818112318e-09
0.00010139254075588143,3.158072381383765e-09,2.1153348135600287e-09
0.00010280447320933097,3.151474110465651e-09,2.1008240788854765e-09
0.00010423606739764012,3.1450254751464156e-09,2.0864139231767964e-09
0.00010568759711848051,3.138726297858798e-09,2.0721036604164797e-09
0.00010715933998226712,3.132576425851343e-09,2.0578926094515003e-09
0.00010865157746525373,3.1265757318523527e-09,2.043780093963748e-09
0.0001101645949633657,3.120724114749515e-09,2.0297654424408186e-09
0.00011169868184678226,3.1150215002853665e-09,2.015847988147155e-09
0.00011325413151528126,3.109467841768729e-09,2.0020270690955007e-09
0.00011483124145435111,3.1040631208023048e-09,1.9883020280187502e-09
0.00011643031329208757,3.098807348026543e-09,1.974672212342101e-09
0.00011805165285688056,3.093700563879945e-09,1.9611369741555904e-09
0.00011969557023590428,3.0887428393759337e-09,1.947695670186997e-09
0.00012136237983442418,3.0839342768964106e-09,1.934347661775067e-09
0.00012305240043592616,3.0792750110021413e-09,1.9210923148431534e-09
0.00012476595526308686,3.0747652092600647e-09,1.9079289998731847e-09
0.00012650337203959038,3.070405073087643e-09,1.894857091880033e-09
0.000128264983052806,3.0661948386143593e-09,1.881875970386257e-09
0.00013005112521734098,3.062134777560425e-09,1.8689850193972136e-09
0.00013186214013947485,3.0582251981328038e-09,1.8561836273765826e-09
0.00013369837418249453,3.0544664459385963e-09,1.8434711872222596e-09
0.0001355601785329369,3.0508589049158608e-09,1.8308470962426663e-09
0.00013744790926775366,3.047402998281892e-09,1.8183107561334666e-09
0.00013936192742241435,3.0440991894989976e-09,1.8058615729546738e-09
0.00014130259905995336,3.0409479832577847e-09,1.7934989571082043e-09
0.00014327029534098295,3.0379499264779515e-09,1.7812223233158281e-09
0.00014526539259467812,3.035105609326562e-09,1.7690310905975689e-09
0.00014728827239075018,3.0324156662537835e-09,1.75692468225054e-09
0.00014933932161242535,3.0298807770460037e-09,1.7449025258282132e-09
0.0001514189325304352,3.027501667896282e-09,1.732964053120163e-09
0.00015352750287804211,3.0252791124920124e-09,1.7211087001322495e-09
0.00015566543592710622,3.023213933119706e-09,1.7093359070672909e-09
0.00015783314056521164,3.0213070017867284e-09,1.6976451183062112e-09
0.00016003103137387018,3.0195592413598376e-09,1.6860357823896645e-09
0.0001622595287078087,3.0179716267203357e-09,1.6745073520001806e-09
0.00016451905877536607,3.0165451859356065e-09,1.6630592839447984e-09
0.0001668100537200059,3.0152810014467913e-09,1.65169103913823e-09
0.0001691329517029647,3.0141802112723505e-09,1.640402082586561e-09
0.00017148819698705408,3.0132440102271646e-09,1.6291918833714752e-09
0.00017387624002162505,3.012473651156883e-09,1.618059914635058e-09
0.00017629753752872038,3.011870446187114e-09,1.6070056535651382e-09
0.00017875255259042355,3.011435767987072e-09,1.5960285813812376e-09
0.00018124175473742358,3.0111710510472367e-09,1.5851281833210992e-09
0.00018376562003881723,3.0110777929705456e-09,1.5743039486278201e-09
0.00018632463119315598,3.0111575557766156e-09,1.563555370537621e-09
0.00018891927762076645,3.011411967218431e-09,1.5528819462682352e-09
0.0001915500555573528,3.011842722110916e-09,1.5422831770079654e-09
0.00019421746814890246,3.0124515836707545e-09,1.5317585679054072e-09
0.00019692202554791736,3.0132403848667948e-09,1.5213076280598505e-09
0.00019966424501097934,3.014211029780308e-09,1.5109298705124015e-09
0.0002024446509976802,3.01536549497437e-09,1.5006248122378109e-09
0.00020526377527092522,3.0167058308715264e-09,1.490391974137056e-09
0.00020812215699863372,3.018234163138949e-09,1.4802308810306873e-09
0.00021102034285685965,3.019952694080156e-09,1.4701410616529408e-09
0.00021395888713434216,3.0218637040323827e-09,1.4601220486466814e-09
0.00021693835183851822,3.0239695527686195e-09,1.4501733785591456e-09
0.0002199593068030075,3.026272680903324e-09,1.4402945918385553e-09
0.00022302232979659362,3.0287756113006977e-09,1.4304852328315976e-09
0.00022612800663372796,3.031480950484476e-09,1.4207448497817998e-09
0.00022927693128656486,3.0343913900480494e-09,1.4110729948288391e-09
0.00023246970599856502,3.037509708063742e-09,1.4014692240087929e-09
0.00023570694139967278,3.0408387704900256e-09,1.3919330972553795e-09
0.0002389892566231048,3.044381532575381e-09,1.3824641784021991e-09
0.00024231727942376007,3.0481410402575425e-09,1.3730620351860154e-09
0.00024569164629827903,3.052120431556756e-09,1.3637262392511158e-09
0.0002491130026067791,3.056322937961691e-09,1.3544563661547546e-09
0.0002525820026962785,3.060751885806627e-09,1.3452519953737516e-09
0.0002560993100258457,3.065410697638466e-09,1.3361127103122457e-09
0.00025966559729348725,3.070302893572134e-09,1.3270380983106592e-09
0.000263281546564802,3.075432092632903e-09,1.3180277506559116e-09
0.0002669478494034324,3.080802014084152e-09,1.309081262592898e-09
0.0002706652070033241,3.0864164787390647e-09,1.3001982333373093e-09
0.00027443433032283624,3.092279410254772e-09,1.2913782660897937e-09
0.0002782559402207126,3.0983948364074195e-09,1.2826209680515385e-09
0.0002821307675939471,3.104766890346662e-09,1.2739259504412977e-09
0.0002860595535175745,3.111399811828107e-09,1.2652928285139062e-09
0.0002900430493863992,3.1182979484221915e-09,1.2567212215803495e-09
0.00029408201705870605,3.125465756698071e-09,1.248210753029411e-09
0.00029817722900196735,3.13290780338105e-09,1.2397610503509698e-09
0.0003023294684405776,3.1406287664821777e-09,1.2313717451609976e-09
0.000306539529505653,3.148633436398641e-09,1.2230424732282851e-09
0.00031080821738690636,3.1569267169836264e-09,1.2147728745029976e-09
0.0003151363484866476,3.1655136265844195e-09,1.2065625931470733e-09
0.00031952475057592136,3.174399299047511e-09,1.1984112775665526e-09
0.00032397426295281955,3.1835889846896043e-09,1.1903185804458966e-09
0.0003284857366030047,3.193088051233478e-09,1.1822841587843407e-09
0.0003330600343624589,3.2029019847077023e-09,1.1743076739343795e-09
0.0003376980310825088,3.2130363903093934e-09,1.1663887916424162e-09
0.0003424006137971426,3.2234969932291823e-09,1.1585271820916794e-09
0.00034716868189265597,3.2342896394377633e-09,1.150722519947462e-09
0.00035200314727966826,3.2454202964334907e-09,1.1429744844047545e-09
0.000356904934567523,3.2568950539505607e-09,1.135282759238368e-09
0.00036187498124112767,3.2687201246275432e-09,1.127647032855602e-09
0.00036691423784024937,3.2809018446360686e-09,1.1200669983515632e-09
0.0003720236681413066,3.293446674269693e-09,1.1125423535672078e-09
0.00037720424934170013,3.3063611984930896e-09,1.1050728011501866e-09
0.0003824569722466999,3.3196521274518544e-09,1.09765804861861e-09
0.00038778284145894536,3.3333262969434243e-09,1.0902978084277882e-09
0.00039318287557057704,3.347390668849722e-09,1.0829917980400778e-09
0.00039865810735804387,3.3618523315323465e-09,1.0757397399979134e-09
0.00040420958397963103,3.3767185001913197e-09,1.0685413620001177e-09
0.0004098383671757261,3.3919965171885095e-09,1.0613963969816264e-09
0.00041554553347188713,3.407693852337138e-09,1.0543045831966884e-09
0.0004213321743847289,3.423818103158852e-09,1.0472656643056955e-09
0.00042719939663067764,3.440376995110098e-09,1.0402793894657268e-09
0.0004331483223376403,3.457378381779718e-09,1.033345513424923e-09
0.0004391800892596086,3.4748302450597872e-09,1.0264637966208321e-09
0.0004452958509942651,3.4927406952920266e-09,1.0196340052828142e-09
0.0004514967772036102,3.5111179713921694e-09,1.0128559115386605e-09
0.00045778405383766163,3.5299704409548943e-09,1.0061292935255367e-09
0.0004641588833612782,3.5493066003421494e-09,9.994539355053763e-10
0.00047062248498412813,3.569135074757713e-09,9.928296279848786e-10
0.0004771760948938741,3.5894646183111776e-09,9.862561678402192e-10
0.00048382096649259574,3.6103041140744962e-09,9.797333584466317e-10
0.0004905583706365045,3.63166257413452e-09,9.732610098129994e-10
0.0004973895958790067,3.653549139645012e-09,9.668389387215828e-10
0.0005043159487171359,3.6759730808817143e-09,9.604669688730589e-10
0.0005113387538414321,3.6989437973042316e-09,9.5414493103699e-10
0.0005184593543892913,3.722470817628501e-09,9.47872663207895e-10
0.0005256791122018419,3.746563799913731e-09,9.416500107670708e-10
0.0005329994080844093,3.771232531667811e-09,9.354768266503043e-10
0.0005404216420705915,3.7964869299751165e-09,9.293529715216587e-10
0.0005479472336900282,3.822337041650829e-09,9.232783139534611e-10
0.0005555776222398878,3.848793043425776e-09,9.17252730612677e-10
0.0005633142670601352,3.875865242165877e-09,9.112761064538175e-10
0.0005711586478126435,3.9035640751303035e-09,9.053483349185358e-10
0.0005791122647641759,3.931900110272305e-09,8.994693181420946e-10
0.000587176639073325,3.960884046586822e-09,8.936389671668342e-10
0.000595353313081437,3.990526714508737e-09,8.878572021628298e-10
0.0006036438506075864,4.020839076365694e-09,8.821239526558832e-10
0.0006120498372476703,4.051832226889342e-09,8.764391577629987e-10
0.0006205728806776501,4.083517393788611e-09,8.708027664355198e-10
0.0006292146109610337,4.115905938388735e-09,8.652147377100517e-10
0.0006379766808606282,4.1490093563394544e-09,8.596750409673407e-10
0.0006468607661546321,4.182839278395729e-09,8.541836561992436e-10
0.0006558685659571436,4.2174074712742985e-09,8.487405742839189e-10
0.0006650018030431119,4.252725838588972e-09,8.433457972693939e-10
0.0006742622241778335,4.2888064218677486e-09,8.379993386656029e-10
0.0006836516004510238,4.325661401654342e-09,8.327012237450421e-10
0.00069317172761554,4.363303098696745e-09,8.274514898521357e-10
0.0007028244264308353,4.401743975225252e-09,8.222501867214008e-10
0.0007126115430111746,4.440996636321994e-09,8.17097376804523e-10
0.0007225349491787207,4.481073831384167e-09,8.119931356063861e-10
0.000732596542821523,4.521988455682607e-09,8.069375520301319e-10
0.000742798248256491,4.563753552017374e-09,8.019307287312917e-10
0.0007531420165974376,4.606382312471848e-09,7.969727824809943e-10
0.0007636298261282241,4.649888080266379e-09,7.9206384453828e-10
0.0007742636826811277,4.694284351712728e-09,7.872040610314789e-10
0.0007850456200204509,4.739584778269928e-09,7.823935933486291e-10
0.0007959777002314978,4.7858031687024196e-09,7.776326185368518e-10
0.0008070620141149507,4.832953491340753e-09,7.729213297105993e-10
