freq (Hz),CMRR1 mcparamset 1  (dB),CMRR1 mcparamset 2  (dB),CMRR1 mcparamset 3  (dB),CMRR1 mcparamset 4  (dB),CMRR1 mcparamset 5  (dB),CMRR1 mcparamset 6  (dB),CMRR1 mcparamset 7  (dB),CMRR1 mcparamset 8  (dB),CMRR1 mcparamset 9  (dB),CMRR1 mcparamset 10  (dB),CMRR1 mcparamset 11  (dB),CMRR1 mcparamset 12  (dB),CMRR1 mcparamset 13  (dB),CMRR1 mcparamset 14  (dB),CMRR1 mcparamset 15  (dB),CMRR1 mcparamset 16  (dB),CMRR1 mcparamset 17  (dB),CMRR1 mcparamset 18  (dB),CMRR1 mcparamset 19  (dB),CMRR1 mcparamset 20  (dB),CMRR1 mcparamset 21  (dB),CMRR1 mcparamset 22  (dB),CMRR1 mcparamset 23  (dB),CMRR1 mcparamset 24  (dB),CMRR1 mcparamset 25  (dB),CMRR1 mcparamset 26  (dB),CMRR1 mcparamset 27  (dB),CMRR1 mcparamset 28  (dB),CMRR1 mcparamset 29  (dB),CMRR1 mcparamset 30  (dB),CMRR1 mcparamset 31  (dB),CMRR1 mcparamset 32  (dB),CMRR1 mcparamset 33  (dB),CMRR1 mcparamset 34  (dB),CMRR1 mcparamset 35  (dB),CMRR1 mcparamset 36  (dB),CMRR1 mcparamset 37  (dB),CMRR1 mcparamset 38  (dB),CMRR1 mcparamset 39  (dB),CMRR1 mcparamset 40  (dB),CMRR1 mcparamset 41  (dB),CMRR1 mcparamset 42  (dB),CMRR1 mcparamset 43  (dB),CMRR1 mcparamset 44  (dB),CMRR1 mcparamset 45  (dB),CMRR1 mcparamset 46  (dB),CMRR1 mcparamset 47  (dB),CMRR1 mcparamset 48  (dB),CMRR1 mcparamset 49  (dB),CMRR1 mcparamset 50  (dB),CMRR1 mcparamset 51  (dB),CMRR1 mcparamset 52  (dB),CMRR1 mcparamset 53  (dB),CMRR1 mcparamset 54  (dB),CMRR1 mcparamset 55  (dB),CMRR1 mcparamset 56  (dB),CMRR1 mcparamset 57  (dB),CMRR1 mcparamset 58  (dB),CMRR1 mcparamset 59  (dB),CMRR1 mcparamset 60  (dB),CMRR1 mcparamset 61  (dB),CMRR1 mcparamset 62  (dB),CMRR1 mcparamset 63  (dB),CMRR1 mcparamset 64  (dB),CMRR1 mcparamset 65  (dB),CMRR1 mcparamset 66  (dB),CMRR1 mcparamset 67  (dB),CMRR1 mcparamset 68  (dB),CMRR1 mcparamset 69  (dB),CMRR1 mcparamset 70  (dB),CMRR1 mcparamset 71  (dB),CMRR1 mcparamset 72  (dB),CMRR1 mcparamset 73  (dB),CMRR1 mcparamset 74  (dB),CMRR1 mcparamset 75  (dB),CMRR1 mcparamset 76  (dB),CMRR1 mcparamset 77  (dB),CMRR1 mcparamset 78  (dB),CMRR1 mcparamset 79  (dB),CMRR1 mcparamset 80  (dB),CMRR1 mcparamset 81  (dB),CMRR1 mcparamset 82  (dB),CMRR1 mcparamset 83  (dB),CMRR1 mcparamset 84  (dB),CMRR1 mcparamset 85  (dB),CMRR1 mcparamset 86  (dB),CMRR1 mcparamset 87  (dB),CMRR1 mcparamset 88  (dB),CMRR1 mcparamset 89  (dB),CMRR1 mcparamset 90  (dB),CMRR1 mcparamset 91  (dB),CMRR1 mcparamset 92  (dB),CMRR1 mcparamset 93  (dB),CMRR1 mcparamset 94  (dB),CMRR1 mcparamset 95  (dB),CMRR1 mcparamset 96  (dB),CMRR1 mcparamset 97  (dB),CMRR1 mcparamset 98  (dB),CMRR1 mcparamset 99  (dB),CMRR1 mcparamset 100  (dB),CMRR2 mcparamset 1  (dB),CMRR2 mcparamset 2  (dB),CMRR2 mcparamset 3  (dB),CMRR2 mcparamset 4  (dB),CMRR2 mcparamset 5  (dB),CMRR2 mcparamset 6  (dB),CMRR2 mcparamset 7  (dB),CMRR2 mcparamset 8  (dB),CMRR2 mcparamset 9  (dB),CMRR2 mcparamset 10  (dB),CMRR2 mcparamset 11  (dB),CMRR2 mcparamset 12  (dB),CMRR2 mcparamset 13  (dB),CMRR2 mcparamset 14  (dB),CMRR2 mcparamset 15  (dB),CMRR2 mcparamset 16  (dB),CMRR2 mcparamset 17  (dB),CMRR2 mcparamset 18  (dB),CMRR2 mcparamset 19  (dB),CMRR2 mcparamset 20  (dB),CMRR2 mcparamset 21  (dB),CMRR2 mcparamset 22  (dB),CMRR2 mcparamset 23  (dB),CMRR2 mcparamset 24  (dB),CMRR2 mcparamset 25  (dB),CMRR2 mcparamset 26  (dB),CMRR2 mcparamset 27  (dB),CMRR2 mcparamset 28  (dB),CMRR2 mcparamset 29  (dB),CMRR2 mcparamset 30  (dB),CMRR2 mcparamset 31  (dB),CMRR2 mcparamset 32  (dB),CMRR2 mcparamset 33  (dB),CMRR2 mcparamset 34  (dB),CMRR2 mcparamset 35  (dB),CMRR2 mcparamset 36  (dB),CMRR2 mcparamset 37  (dB),CMRR2 mcparamset 38  (dB),CMRR2 mcparamset 39  (dB),CMRR2 mcparamset 40  (dB),CMRR2 mcparamset 41  (dB),CMRR2 mcparamset 42  (dB),CMRR2 mcparamset 43  (dB),CMRR2 mcparamset 44  (dB),CMRR2 mcparamset 45  (dB),CMRR2 mcparamset 46  (dB),CMRR2 mcparamset 47  (dB),CMRR2 mcparamset 48  (dB),CMRR2 mcparamset 49  (dB),CMRR2 mcparamset 50  (dB),CMRR2 mcparamset 51  (dB),CMRR2 mcparamset 52  (dB),CMRR2 mcparamset 53  (dB),CMRR2 mcparamset 54  (dB),CMRR2 mcparamset 55  (dB),CMRR2 mcparamset 56  (dB),CMRR2 mcparamset 57  (dB),CMRR2 mcparamset 58  (dB),CMRR2 mcparamset 59  (dB),CMRR2 mcparamset 60  (dB),CMRR2 mcparamset 61  (dB),CMRR2 mcparamset 62  (dB),CMRR2 mcparamset 63  (dB),CMRR2 mcparamset 64  (dB),CMRR2 mcparamset 65  (dB),CMRR2 mcparamset 66  (dB),CMRR2 mcparamset 67  (dB),CMRR2 mcparamset 68  (dB),CMRR2 mcparamset 69  (dB),CMRR2 mcparamset 70  (dB),CMRR2 mcparamset 71  (dB),CMRR2 mcparamset 72  (dB),CMRR2 mcparamset 73  (dB),CMRR2 mcparamset 74  (dB),CMRR2 mcparamset 75  (dB),CMRR2 mcparamset 76  (dB),CMRR2 mcparamset 77  (dB),CMRR2 mcparamset 78  (dB),CMRR2 mcparamset 79  (dB),CMRR2 mcparamset 80  (dB),CMRR2 mcparamset 81  (dB),CMRR2 mcparamset 82  (dB),CMRR2 mcparamset 83  (dB),CMRR2 mcparamset 84  (dB),CMRR2 mcparamset 85  (dB),CMRR2 mcparamset 86  (dB),CMRR2 mcparamset 87  (dB),CMRR2 mcparamset 88  (dB),CMRR2 mcparamset 89  (dB),CMRR2 mcparamset 90  (dB),CMRR2 mcparamset 91  (dB),CMRR2 mcparamset 92  (dB),CMRR2 mcparamset 93  (dB),CMRR2 mcparamset 94  (dB),CMRR2 mcparamset 95  (dB),CMRR2 mcparamset 96  (dB),CMRR2 mcparamset 97  (dB),CMRR2 mcparamset 98  (dB),CMRR2 mcparamset 99  (dB),CMRR2 mcparamset 100  (dB)
10.0000E6,113.669,113.149,115.352,124.042,120.886,123.854,128.568,113.422,129.846,117.670,121.300,123.018,119.207,119.807,120.001,127.960,117.275,118.400,128.179,109.333,111.805,120.019,124.664,131.015,120.322,119.458,108.625,116.515,136.317,111.662,109.806,112.056,108.481,112.811,127.953,113.158,119.245,113.911,111.298,129.471,113.655,112.247,126.869,122.630,118.050,127.610,117.791,117.417,117.288,116.214,118.411,114.033,114.891,115.785,113.389,115.159,118.693,115.661,111.636,113.951,118.030,134.429,119.717,123.969,119.967,115.293,108.238,119.792,129.893,111.840,112.065,116.988,122.913,140.813,126.700,114.537,126.415,125.592,114.923,118.699,119.806,126.614,133.022,114.502,117.010,130.063,116.215,126.449,115.182,116.925,124.489,112.359,118.420,117.550,117.100,113.323,123.037,112.349,121.239,118.030,113.763,113.717,113.337,120.419,114.885,111.892,112.316,124.052,119.999,116.792,122.809,116.528,117.143,119.221,112.741,110.721,120.605,119.244,114.081,107.850,118.454,112.919,111.185,113.120,124.648,115.468,110.300,116.509,126.599,114.652,114.054,112.086,116.229,120.329,114.470,113.118,116.143,110.253,111.746,131.844,128.782,115.996,133.120,111.845,132.769,114.282,112.735,113.615,115.742,110.772,116.045,118.933,111.408,119.518,113.193,120.024,121.125,116.496,112.841,123.650,113.590,111.617,120.480,113.495,119.010,120.290,119.441,118.508,114.890,120.899,110.615,122.642,119.379,117.185,123.173,120.349,116.787,118.614,115.460,117.495,114.600,129.330,130.762,122.075,118.734,111.853,124.245,116.705,113.099,113.637,113.846,114.259,122.636,123.674,117.635,113.012,108.666,118.323,113.761,112.817
12.5893E6,111.780,111.534,114.534,122.313,120.812,123.304,127.560,112.082,127.714,115.671,119.752,121.140,117.493,119.030,119.073,126.898,116.767,116.697,125.747,107.351,109.829,119.111,124.330,130.868,119.993,117.639,106.673,116.686,134.478,111.412,107.846,111.074,106.832,110.970,125.642,112.485,117.226,112.085,109.444,127.600,111.686,110.778,126.245,121.756,116.272,125.478,116.818,115.683,115.517,116.237,116.755,112.723,114.651,114.659,111.688,114.833,117.128,113.791,109.651,113.262,118.384,132.464,117.643,122.488,119.826,114.133,106.243,117.885,127.748,110.816,110.288,116.645,121.243,138.614,124.784,113.216,125.520,125.898,114.519,118.382,118.817,125.442,131.094,113.848,116.764,129.976,116.054,125.499,113.781,116.007,123.569,111.525,116.694,115.659,117.010,111.432,121.811,111.068,119.248,116.123,111.969,112.847,111.496,119.510,114.601,110.164,110.664,124.274,119.631,117.036,121.023,114.648,116.068,117.564,111.025,108.775,119.007,119.467,112.460,106.178,118.507,112.909,109.238,111.377,122.708,115.034,108.501,115.474,124.660,113.832,113.811,111.805,114.926,119.227,114.499,112.354,115.983,108.326,109.793,129.805,128.710,114.193,131.733,109.885,131.176,112.376,111.036,111.897,115.168,108.770,114.229,119.126,110.260,117.645,111.649,119.377,119.295,114.536,111.098,121.728,111.713,109.712,118.603,111.810,118.846,119.352,117.450,118.217,113.151,118.956,109.911,120.859,119.205,116.883,121.550,119.165,116.303,117.172,114.046,116.070,113.407,128.995,129.089,121.432,117.257,109.898,124.519,114.935,111.757,112.163,112.033,113.380,122.391,124.092,116.163,111.124,106.874,117.350,112.784,110.898
15.8489E6,109.837,109.876,113.473,120.618,120.702,122.600,126.396,110.599,125.533,113.650,118.022,119.120,115.840,118.115,117.866,125.572,115.820,114.893,123.226,105.356,107.862,118.100,123.878,130.613,119.520,115.778,104.736,116.921,132.020,110.839,105.883,109.868,105.089,109.075,123.014,111.598,115.180,110.252,107.634,125.767,109.727,109.183,125.323,120.710,114.577,123.183,115.702,113.931,113.816,116.260,115.130,111.304,114.313,113.358,109.942,114.373,115.479,111.934,107.658,112.366,118.872,130.351,115.440,120.815,119.339,112.792,104.250,115.995,125.554,109.571,108.440,116.155,119.455,136.091,122.865,111.688,124.312,126.302,113.968,117.923,117.549,124.101,129.186,112.984,116.395,129.361,115.807,124.441,112.301,114.916,122.109,110.454,115.031,113.803,116.924,109.569,120.454,109.637,117.255,114.234,110.165,111.775,109.601,118.410,114.202,108.368,108.910,124.586,119.119,117.395,119.160,112.711,114.825,115.842,109.256,106.826,117.280,119.796,110.754,104.408,118.549,112.897,107.286,109.577,120.563,114.406,106.668,114.223,122.697,112.766,113.467,111.389,113.416,117.925,114.530,111.389,115.724,106.407,107.831,127.544,128.609,112.390,130.129,107.947,129.186,110.455,109.265,110.040,114.399,106.765,112.308,119.373,108.941,115.805,109.996,118.557,117.442,112.584,109.242,119.836,109.800,107.791,116.614,110.044,118.436,118.221,115.462,117.804,111.358,117.014,108.984,119.036,118.942,116.447,119.748,117.825,115.598,115.566,112.510,114.531,112.002,128.608,127.372,120.594,115.590,107.928,124.840,113.087,110.281,110.513,110.140,112.285,122.024,124.740,114.507,109.161,105.018,116.153,111.622,109.004
19.9526E6,107.857,108.201,112.167,118.964,120.543,121.742,125.105,109.013,123.308,111.611,116.153,116.998,114.263,117.096,116.383,124.007,114.326,113.020,120.660,103.353,105.903,117.034,123.291,130.147,118.863,113.891,102.814,117.229,129.222,109.768,103.921,108.459,103.281,107.144,120.237,110.487,113.114,108.424,105.874,123.966,107.777,107.500,124.058,119.514,112.975,120.780,114.481,112.180,112.191,116.272,113.562,109.819,113.857,111.916,108.176,113.747,113.779,110.097,105.659,111.258,119.492,128.131,113.151,118.989,118.285,111.303,102.258,114.125,123.315,108.127,106.545,115.482,117.577,133.352,120.947,109.990,122.783,126.742,113.245,117.285,116.018,122.624,127.299,111.901,115.857,127.912,115.437,123.328,110.785,113.680,120.137,109.149,113.446,111.984,116.881,107.737,118.995,108.097,115.260,112.361,108.386,110.529,107.671,117.156,113.667,106.536,107.090,124.963,118.442,117.877,117.243,110.728,113.468,114.096,107.471,104.883,115.462,120.245,109.008,102.572,118.512,112.887,105.336,107.750,118.224,113.532,104.827,112.784,120.717,111.447,113.004,110.794,111.732,116.463,114.547,110.239,115.305,104.511,105.868,125.073,128.476,110.621,128.333,106.041,126.828,108.532,107.460,108.066,113.424,104.758,110.296,119.598,107.502,114.026,108.279,117.581,115.593,110.650,107.296,117.993,107.867,105.868,114.520,108.235,117.545,116.935,113.478,117.242,109.544,115.082,107.823,117.200,118.553,115.845,117.793,116.385,114.610,113.835,110.907,112.937,110.417,128.246,125.647,119.560,113.766,105.949,125.020,111.186,108.727,108.722,108.188,110.994,121.488,125.691,112.698,107.133,103.122,114.753,110.315,107.153
25.1189E6,105.856,106.516,110.646,117.334,120.316,120.731,123.707,107.350,121.050,109.559,114.188,114.823,112.755,116.006,114.660,122.256,112.350,111.101,118.105,101.343,103.950,115.951,122.550,129.278,117.979,111.986,100.902,117.606,126.343,108.148,101.958,106.880,101.430,105.190,117.455,109.165,111.037,106.602,104.158,122.166,105.833,105.757,122.461,118.194,111.456,118.332,113.187,110.433,110.632,116.256,112.058,108.293,113.264,110.366,106.399,112.932,112.045,108.275,103.655,109.952,120.154,125.849,110.824,117.052,116.614,109.699,100.268,112.268,121.045,106.520,104.619,114.597,115.628,130.494,119.029,108.165,120.968,126.949,112.339,116.435,114.274,121.041,125.423,110.612,115.099,125.708,114.901,122.203,109.252,112.324,117.836,107.643,111.936,110.193,116.951,105.924,117.435,106.476,113.262,110.499,106.669,109.156,105.719,115.803,112.994,104.695,105.232,125.221,117.595,118.366,115.288,108.706,112.062,112.365,105.706,102.954,113.580,120.740,107.260,100.697,118.234,112.891,103.397,105.923,115.710,112.375,103.005,111.199,118.722,109.887,112.421,109.976,109.906,114.886,114.500,108.942,114.638,102.653,103.910,122.419,128.325,108.924,126.365,104.178,124.178,106.620,105.648,105.991,112.252,102.748,108.203,119.537,106.004,112.348,106.541,116.497,113.768,108.740,105.276,116.225,105.925,103.955,112.328,106.412,115.938,115.550,111.496,116.519,107.740,113.168,106.441,115.378,117.996,115.050,115.705,114.916,113.290,112.016,109.293,111.350,108.690,128.090,123.924,118.355,111.810,103.966,124.513,109.250,107.157,106.820,106.187,109.542,120.736,126.789,110.766,105.045,101.204,113.184,108.926,105.367
31.6228E6,103.848,104.814,108.959,115.675,119.997,119.567,122.189,105.624,118.771,107.502,112.166,112.640,111.285,114.856,112.752,120.385,110.084,109.155,115.610,99.3302,102.001,114.857,121.622,127.737,116.825,110.063,98.9921,118.041,123.534,106.119,99.9921,105.168,99.5473,103.221,114.761,107.663,108.961,104.779,102.465,120.307,103.890,103.969,120.602,116.767,109.989,115.892,111.836,108.681,109.109,116.182,110.600,106.729,112.516,108.731,104.611,111.913,110.286,106.457,101.648,108.473,120.585,123.547,108.504,115.037,114.505,108.001,98.2792,110.413,118.758,104.788,102.675,113.484,113.615,127.575,117.104,106.256,118.930,126.281,111.245,115.357,112.387,119.363,123.546,109.146,114.076,123.140,114.155,121.073,107.701,110.863,115.412,105.983,110.466,108.409,117.238,104.115,115.735,104.792,111.260,108.635,105.052,107.712,103.754,114.420,112.203,102.862,103.356,124.802,116.591,118.343,113.306,106.644,110.674,110.676,103.988,101.046,111.653,120.907,105.545,98.8026,117.434,112.935,101.473,104.118,113.059,110.923,101.224,109.508,116.711,108.120,111.741,108.906,107.961,113.233,114.272,107.548,113.607,100.844,101.962,119.628,128.196,107.339,124.239,102.374,121.339,104.726,103.851,103.830,110.911,100.732,106.035,118.646,104.511,110.818,104.812,115.363,111.984,106.861,103.192,114.562,103.984,102.063,110.044,104.599,113.607,114.129,109.507,115.643,105.971,111.279,104.869,113.587,117.224,114.055,113.500,113.492,111.622,110.135,107.720,109.828,106.857,128.522,122.164,117.021,109.749,101.981,122.636,107.291,105.630,104.833,104.147,107.976,119.727,126.792,108.734,102.900,99.2775,111.484,107.522,103.670
39.8107E6,101.841,103.077,107.159,113.911,119.556,118.235,120.510,103.836,116.473,105.446,110.115,110.483,109.807,113.629,110.707,118.448,107.707,107.194,113.203,97.3156,100.052,113.724,120.447,125.341,115.362,108.119,97.0769,118.523,120.844,103.892,98.0205,103.356,97.6381,101.243,112.194,106.019,106.896,102.945,100.768,118.302,101.942,102.143,118.566,115.242,108.526,113.491,110.427,106.906,107.576,116.018,109.155,105.113,111.601,107.024,102.804,110.686,108.503,104.624,99.6391,106.849,120.273,121.254,106.216,112.967,112.194,106.222,96.2925,108.549,116.463,102.966,100.718,112.146,111.536,124.603,115.162,104.294,116.716,124.133,109.965,114.053,110.424,117.592,121.646,107.543,112.757,120.523,113.171,119.905,106.115,109.298,113.001,104.219,108.977,106.603,117.891,102.287,113.827,103.047,109.250,106.756,103.573,106.248,101.782,113.068,111.342,101.045,101.476,123.006,115.439,116.865,111.305,104.539,109.349,109.039,102.339,99.1625,109.692,119.942,103.887,96.8996,115.857,113.076,99.5668,102.345,110.330,109.206,99.4970,107.747,114.673,106.187,111.016,107.579,105.906,111.528,113.665,106.101,112.097,99.0935,100.025,116.768,128.181,105.908,121.957,100.638,118.426,102.852,102.075,101.599,109.437,98.7120,103.803,116.541,103.080,109.493,103.115,114.218,110.246,105.017,101.060,113.039,102.046,100.197,107.686,102.812,110.806,112.728,107.494,114.641,104.254,109.417,103.145,111.833,116.198,112.872,111.204,112.187,109.630,108.214,106.229,108.429,104.949,130.494,120.215,115.600,107.606,99.9968,119.543,105.318,104.195,102.782,102.074,106.336,118.449,123.962,106.622,100.707,97.3499,109.681,106.163,102.082
50.1187E6,99.8440,101.289,105.291,111.953,118.951,116.719,118.614,101.986,114.145,103.395,108.051,108.373,108.276,112.286,108.548,116.485,105.315,105.227,110.891,95.3000,98.1014,112.498,118.943,122.183,113.559,106.149,95.1520,119.055,118.262,101.617,96.0415,101.468,95.7067,99.2600,109.750,104.272,104.851,101.095,99.0432,116.060,99.9845,100.285,116.416,113.629,107.020,111.129,108.959,105.091,105.992,115.733,107.689,103.427,110.511,105.259,100.972,109.265,106.697,102.763,97.6265,105.106,118.805,118.975,103.967,110.851,109.827,104.371,94.3081,106.671,114.159,101.079,98.7554,110.600,109.376,121.545,113.196,102.302,114.349,120.782,108.515,112.541,108.430,115.721,119.703,105.845,111.126,117.986,111.941,118.628,104.473,107.627,110.661,102.393,107.389,104.749,119.085,100.426,111.630,101.245,107.229,104.853,102.262,104.795,99.8039,111.792,110.466,99.2370,99.5940,119.993,114.106,113.835,109.292,102.385,108.078,107.424,100.765,97.3031,107.700,117.502,102.294,94.9933,113.563,113.419,97.6763,100.600,107.597,107.287,97.8286,105.934,112.593,104.138,110.312,106.020,103.742,109.766,112.464,104.620,110.052,97.3983,98.1007,113.911,128.452,104.659,119.519,98.9722,115.544,100.992,100.309,99.3291,107.853,96.6862,101.522,113.583,101.748,108.431,101.452,113.010,108.534,103.200,98.8955,111.684,100.111,98.3570,105.286,101.053,107.841,111.380,105.421,113.547,102.594,107.570,101.309,110.103,114.886,111.523,108.850,111.072,107.374,106.264,104.844,107.198,102.988,137.846,117.794,114.114,105.411,98.0134,116.008,103.337,102.882,100.691,99.9784,104.651,116.925,119.719,104.453,98.4831,95.4253,107.790,104.888,100.608
63.0957E6,97.8594,99.4464,103.389,109.726,118.135,115.002,116.445,100.075,111.763,101.350,105.977,106.314,106.664,110.783,106.271,114.509,102.929,103.259,108.658,93.2825,96.1505,111.119,117.025,118.531,111.392,104.148,93.2172,119.672,115.740,99.3629,94.0551,99.5237,93.7575,97.2741,107.397,102.456,102.826,99.2289,97.2777,113.510,98.0149,98.4032,114.184,111.941,105.437,108.784,107.443,103.227,104.333,115.304,106.186,101.662,109.254,103.449,99.1119,107.674,104.877,100.864,95.6090,103.267,116.341,116.696,101.744,108.681,107.451,102.454,92.3269,104.778,111.829,99.1465,96.7896,108.867,107.113,118.348,111.202,100.292,111.814,116.909,106.913,110.847,106.428,113.738,117.699,104.087,109.180,115.537,110.480,117.161,102.769,105.848,108.396,100.538,105.621,102.825,120.528,98.5226,109.089,99.3888,105.193,102.924,101.125,103.357,97.8209,110.607,109.611,97.4089,97.7036,116.532,112.469,110.186,107.274,100.173,106.738,105.737,99.2502,95.4595,105.674,114.331,100.748,93.0824,110.874,114.163,95.7949,98.8568,104.928,105.247,96.2039,104.079,110.443,102.024,109.695,104.275,101.455,107.908,110.616,103.080,107.502,95.7399,96.1827,111.117,129.317,103.597,116.916,97.3610,112.770,99.1245,98.5074,97.0556,106.159,94.6554,99.2152,110.377,100.525,107.678,99.8051,111.499,106.791,101.393,96.7248,110.511,98.1737,96.5364,102.882,99.3106,104.912,110.069,103.235,112.384,100.980,105.718,99.3950,108.352,113.264,110.028,106.476,110.205,104.922,104.292,103.563,106.157,100.994,130.329,114.650,112.550,103.199,96.0313,112.500,101.348,101.677,98.5844,97.8724,102.931,115.207,115.605,102.249,96.2542,93.5033,105.807,103.690,99.2276
79.4328E6,95.8878,97.5545,101.469,107.187,117.043,113.076,113.963,98.1040,109.292,99.3113,103.883,104.299,104.973,109.085,103.843,112.508,100.531,101.294,106.483,91.2606,94.2011,109.528,114.640,114.619,108.852,102.107,91.2763,120.442,113.212,97.1427,92.0626,97.5333,91.7953,95.2881,105.079,100.597,100.817,97.3527,95.4749,110.625,96.0306,96.5051,111.877,110.198,103.772,106.415,105.906,101.313,102.594,114.724,104.649,99.8169,107.843,101.610,97.2214,105.951,103.053,98.9290,93.5831,101.346,113.353,114.380,99.5209,106.440,105.058,100.479,90.3504,102.877,109.452,97.1820,94.8236,106.965,104.711,114.965,109.181,98.2709,109.079,112.888,105.183,108.988,104.420,111.631,115.613,102.297,106.921,113.129,108.813,115.455,101.008,103.964,106.189,98.6742,103.592,100.815,119.105,96.5777,106.190,97.4830,103.134,100.972,100.133,101.907,95.8322,109.485,108.766,95.5159,95.7901,113.065,110.325,106.509,105.257,97.8901,105.042,103.812,97.7541,93.6194,103.600,111.126,99.2034,91.1626,108.078,115.711,93.9139,97.0680,102.373,103.162,94.5916,102.177,108.189,99.8860,109.204,102.393,99.0234,105.886,108.282,101.408,104.539,94.0863,94.2629,108.413,131.281,102.682,114.141,95.7730,110.148,97.2185,96.6011,94.8138,104.327,92.6204,96.8975,107.232,99.3801,107.219,98.1388,109.273,104.920,99.5689,94.5721,109.505,96.2253,94.7218,100.503,97.5621,102.104,108.705,100.871,111.151,99.3852,103.825,97.4275,106.505,111.316,108.398,104.113,109.630,102.318,102.304,102.351,105.289,98.9794,120.018,110.850,110.854,101.002,94.0504,109.141,99.3537,100.495,96.4830,95.7696,101.175,113.359,111.878,100.026,94.0472,91.5812,103.706,102.490,97.8814
100.000E6,93.9253,95.6275,99.5376,104.330,115.587,110.932,111.156,96.0763,106.690,97.2762,101.749,102.306,103.226,107.167,101.215,110.445,98.0840,99.3266,104.337,89.2299,92.2551,107.656,111.789,110.576,105.948,100.016,89.3351,121.446,110.610,94.9445,90.0671,95.5041,89.8258,93.3045,102.722,98.7123,98.8135,95.4744,93.6489,107.422,94.0257,94.5993,109.492,108.412,102.044,103.968,104.388,99.3493,100.786,114.004,103.098,97.9007,106.295,99.7562,95.2877,104.137,101.233,96.9659,91.5420,99.3508,110.172,111.977,97.2648,104.095,102.614,98.4537,88.3797,100.974,107.008,95.1953,92.8579,104.900,102.132,111.373,107.137,96.2393,106.110,108.834,103.337,106.965,102.385,109.378,113.423,100.488,104.353,110.689,106.964,113.521,99.2097,101.975,104.015,96.8101,101.215,98.7045,113.639,94.5959,102.962,95.5291,101.047,99.0023,99.2110,100.397,93.8368,108.362,107.846,93.5059,93.8362,109.683,107.537,102.926,103.246,95.5156,102.642,101.472,96.2233,91.7717,101.462,108.109,97.5903,89.2303,105.306,119.172,92.0267,95.1741,99.9514,101.083,92.9539,100.221,105.791,97.7523,108.854,100.413,96.4190,103.624,105.678,99.4942,101.266,92.4014,92.3325,105.790,133.599,101.811,111.181,94.1694,107.686,95.2350,94.5059,92.6277,102.307,90.5812,94.5701,104.216,98.2433,106.864,96.4116,106.116,102.803,97.6977,92.4564,108.618,94.2546,92.9000,98.1652,95.7803,99.4209,107.116,98.2704,109.830,97.7744,101.852,95.4207,104.474,109.033,106.628,101.773,109.385,99.5731,100.302,101.144,104.512,96.9505,113.179,106.704,108.943,98.8434,92.0701,105.900,97.3511,99.1574,94.4025,93.6811,99.3745,111.435,108.450,97.7853,91.8824,89.6564,101.454,101.120,96.4781
