f,noise
47.7529,1.1857429887827567e-09
47.863,1.1854508748742774e-09
47.9733,1.1851595031074606e-09
48.0839,1.184868609621112e-09
48.1948,1.1845781964148202e-09
48.3059,1.184288525615317e-09
48.4172,1.1839995957562263e-09
48.5289,1.1837108895602165e-09
48.6407,1.1834231826257322e-09
48.7528,1.183135958763952e-09
48.8652,1.1828492198117773e-09
48.9779,1.1825629675732912e-09
49.0908,1.1822774561571549e-09
49.204,1.1819924327661358e-09
49.3174,1.1817081492643927e-09
49.4311,1.1814243550158985e-09
49.545,1.1811412996602528e-09
49.6592,1.180858734704325e-09
49.7737,1.180576661767934e-09
49.8884,1.1802953271834103e-09
50.0035,1.1800142419548559e-09
50.1187,1.1797341386536418e-09
50.2343,1.179454287759371e-09
50.3501,1.1791751749331772e-09
50.4661,1.1788967984796474e-09
50.5825,1.1786186798762967e-09
50.6991,1.1783412984042787e-09
50.8159,1.178064652333234e-09
50.9331,1.1777882693165038e-09
51.0505,1.1775126223376737e-09
51.1682,1.1772374763742146e-09
51.2861,1.1769630649537827e-09
51.4044,1.176688923839685e-09
51.5229,1.1764155177401492e-09
51.6416,1.1761428448445703e-09
51.7607,1.175870446912846e-09
51.88,1.1755987825434194e-09
51.9996,1.1753276236695333e-09
52.1195,1.1750569714120327e-09
52.2396,1.1747870511203966e-09
52.36,1.1745176376494422e-09
52.4807,1.1742487320537822e-09
52.6017,1.1739803353623674e-09
52.723,1.1737124485787108e-09
52.8445,1.1734452920820285e-09
52.9663,1.1731786455074113e-09
53.0884,1.172912509795248e-09
53.2108,1.1726468858613435e-09
53.3335,1.1723817745971395e-09
53.4564,1.1721173915196652e-09
53.5797,1.1718533072341902e-09
53.7032,1.1715899509297542e-09
53.827,1.1713271087644416e-09
53.9511,1.1710647815227523e-09
54.0754,1.1708031799652212e-09
54.2001,1.1705418839135483e-09
54.325,1.1702813131717172e-09
54.4503,1.1700210511889168e-09
54.5758,1.1697615140670324e-09
54.7016,1.1695024942998743e-09
54.8277,1.1692439925260193e-09
54.9541,1.1689860093623673e-09
55.0808,1.1687285454043476e-09
55.2077,1.1684718031015015e-09
55.335,1.168215378372504e-09
55.4626,1.1679594745123779e-09
55.5904,1.1677042912689719e-09
55.7186,1.167449429788349e-09
55.847,1.167195288149541e-09
55.9758,1.166941470946809e-09
56.1048,1.1666883727454708e-09
56.2341,1.166435796472061e-09
56.3638,1.166183548469799e-09
56.4937,1.1659320180908583e-09
56.6239,1.165681010786627e-09
56.7545,1.165430335381864e-09
56.8853,1.165180376083171e-09
57.0164,1.1649309408355412e-09
57.1479,1.1646818409143994e-09
57.2796,1.1644334554477426e-09
57.4116,1.1641855948431788e-09
57.544,1.163938072796185e-09
57.6766,1.1636912634225102e-09
57.8096,1.1634447946532397e-09
57.9429,1.1631988532012549e-09
58.0764,1.1629536225123717e-09
58.2103,1.1627087353411984e-09
58.3445,1.1624643759073384e-09
58.479,1.1622205443163584e-09
58.6138,1.1619772406574875e-09
58.7489,1.161734465003793e-09
58.8844,1.1614920388928736e-09
59.0201,1.1612503201879254e-09
59.1562,1.1610089526522814e-09
59.2925,1.1607682909849812e-09
59.4292,1.1605279820379396e-09
59.5662,1.1602882027370316e-09
59.7035,1.1600489530368195e-09
59.8412,1.159810059770004e-09
59.9791,1.1595718698356802e-09
60.1174,1.159334037683921e-09
60.256,1.1590967363082675e-09
60.3949,1.1588599655810977e-09
60.5341,1.1586237253608894e-09
60.6736,1.1583880154923788e-09
60.8135,1.1581526679508522e-09
60.9537,1.1579178518841822e-09
61.0942,1.1576835670869448e-09
61.235,1.157449813340648e-09
61.3762,1.1572164254884083e-09
61.5177,1.156983569660609e-09
61.6595,1.1567512455907108e-09
61.8016,1.15651945299976e-09
61.9441,1.1562880295512546e-09
62.0869,1.1560571384113203e-09
62.23,1.1558267792550187e-09
62.3735,1.15559679182822e-09
62.5173,1.1553673371059317e-09
62.6614,1.1551384147187742e-09
62.8058,1.1549100242860704e-09
62.9506,1.1546820082928415e-09
63.0957,1.1544545248409436e-09
63.2412,1.154227417763449e-09
63.387,1.1540008437402532e-09
63.5331,1.1537748023176014e-09
63.6796,1.1535491393343129e-09
63.8263,1.15332416238601e-09
63.9735,1.1530994119167687e-09
64.121,1.1528751948082306e-09
64.2688,1.152651510537723e-09
64.4169,1.152428358572964e-09
64.5654,1.1522055886891405e-09
64.7143,1.151983202311569e-09
64.8634,1.1517614975741936e-09
65.013,1.1515400287867033e-09
65.1628,1.1513192404554329e-09
65.3131,1.1510986907747864e-09
65.4636,1.1508788203133693e-09
65.6145,1.1506593362465813e-09
65.7658,1.1504402398520358e-09
65.9174,1.1502216762357327e-09
66.0693,1.1500036447240697e-09
66.2217,1.149785859458038e-09
66.3743,1.1495687493983121e-09
66.5273,1.149352029284746e-09
66.6807,1.1491357002721293e-09
66.8344,1.1489199035829417e-09
66.9885,1.1487044989979676e-09
67.1429,1.1484896264681584e-09
67.2977,1.1482751469786767e-09
67.4528,1.1480611992203792e-09
67.6083,1.1478476453726952e-09
67.7642,1.1476344864514628e-09
67.9204,1.1474218592744976e-09
68.0769,1.147209763015744e-09
68.2339,1.1469979275842688e-09
68.3912,1.1467866237747165e-09
68.5488,1.1465758507261863e-09
68.7068,1.1463654747165114e-09
68.8652,1.1461554966310922e-09
69.024,1.1459459173342696e-09
69.1831,1.1457368687735622e-09
69.3426,1.145528219510005e-09
69.5024,1.1453201003025299e-09
69.6627,1.1451122514673784e-09
69.8232,1.144905061908495e-09
69.9842,1.1446981442540594e-09
70.1455,1.144491756286229e-09
70.3072,1.1442857699238505e-09
70.4693,1.144080185871086e-09
70.6318,1.1438750048127778e-09
70.7946,1.1436703528441958e-09
70.9578,1.143466104074163e-09
71.1214,1.1432622591375966e-09
71.2853,1.1430589424256397e-09
71.4496,1.1428560296674633e-09
71.6143,1.1426535214494863e-09
71.7794,1.1424514183399776e-09
71.9449,1.1422497208892248e-09
72.1107,1.1420485506942793e-09
72.277,1.1418476656055584e-09
72.4436,1.1416473077191685e-09
72.6106,1.1414473564573762e-09
72.778,1.141247812289856e-09
72.9458,1.1410486756692798e-09
73.1139,1.140850064920296e-09
73.2825,1.1406517441630057e-09
73.4514,1.1404539490610312e-09
73.6207,1.1402565621185193e-09
73.7904,1.140059583712215e-09
73.9605,1.1398630142028065e-09
74.131,1.1396668539350833e-09
74.3019,1.1394711032380936e-09
74.4732,1.1392757624253012e-09
74.6449,1.139080831794742e-09
74.817,1.1388863116291782e-09
74.9894,1.138692314474325e-09
75.1623,1.1384986155297669e-09
75.3356,1.1383053278105483e-09
75.5092,1.13811256233384e-09
75.6833,1.1379200972298825e-09
75.8578,1.1377280439796089e-09
76.0326,1.137536512092299e-09
76.2079,1.1373452825915423e-09
76.3836,1.1371544654448566e-09
76.5597,1.1369640607905864e-09
76.7361,1.1367741761591829e-09
76.913,1.1365845963747538e-09
77.0903,1.136395429418688e-09
77.2681,1.1362065693906758e-09
77.4462,1.136018228801781e-09
77.6247,1.1358303012542462e-09
77.8037,1.1356426822113025e-09
77.983,1.135455581334952e-09
78.1628,1.1352687899399261e-09
78.343,1.1350824126112892e-09
78.5236,1.1348964493391784e-09
78.7046,1.13471090010167e-09
78.886,1.1345257648649149e-09
79.0679,1.1343409422018997e-09
79.2501,1.1341566352672936e-09
79.4328,1.1339726416749807e-09
79.6159,1.133789062720102e-09
79.7995,1.1336057987096736e-09
79.9834,1.133423049167617e-09
80.1678,1.1332406152210895e-09
80.3526,1.1330585963292572e-09
80.5378,1.1328769923450719e-09
80.7235,1.1326957057041836e-09
80.9096,1.1325148345091934e-09
81.0961,1.1323343785758456e-09
81.2831,1.1321542415936291e-09
81.4704,1.1319746160164703e-09
81.6582,1.131795309820403e-09
81.8465,1.131616324049055e-09
82.0352,1.1314377541468083e-09
82.2243,1.1312595998586972e-09
82.4138,1.131081860920355e-09
82.6038,1.1309044438881083e-09
82.7942,1.1307274424759648e-09
82.9851,1.1305507640417104e-09
83.1764,1.1303745014432522e-09
83.3681,1.130198654359706e-09
83.5603,1.1300231313412923e-09
83.7529,1.129848023979039e-09
83.946,1.1296732416080468e-09
84.1395,1.1294988749825834e-09
84.3335,1.129324834216156e-09
84.5279,1.129151209233845e-09
84.7227,1.1289779996400155e-09
84.918,1.1288051167062174e-09
85.1138,1.1286325611980918e-09
85.31,1.128460421405066e-09
85.5067,1.1282886097371715e-09
85.7038,1.1281172136770732e-09
85.9014,1.1279461463876705e-09
86.0994,1.1277754945522441e-09
86.2979,1.1276051720802668e-09
86.4968,1.1274352648629621e-09
86.6962,1.1272656875501177e-09
86.896,1.1270965252481789e-09
87.0964,1.1269276092391453e-09
87.2971,1.126759192429424e-09
87.4984,1.1265910230978434e-09
87.7001,1.1264232688995634e-09
87.9023,1.1262558466636476e-09
88.1049,1.1260888391798122e-09
88.308,1.1259221639931725e-09
88.5116,1.125755821618212e-09
88.7156,1.1255898937100372e-09
88.9201,1.1254242988741937e-09
89.1251,1.1252590375838596e-09
89.3305,1.1250941903750982e-09
89.5365,1.1249295971789442e-09
89.7429,1.1247654182265648e-09
89.9498,1.1246015738584927e-09
90.1571,1.1244381431408342e-09
90.3649,1.1242750471009028e-09
90.5733,1.1241122081549878e-09
90.7821,1.123949782943201e-09
90.9913,1.1237877707764127e-09
91.2011,1.123626017106462e-09
91.4113,1.1234646764590798e-09
91.622,1.1233036718784623e-09
91.8333,1.1231429277621379e-09
92.045,1.1229825965453784e-09
92.2571,1.1228226774897254e-09
92.4698,1.1226630200627763e-09
92.683,1.1225037000804406e-09
92.8966,1.122344792008756e-09
93.1108,1.1221861472825905e-09
93.3254,1.1220279142444756e-09
93.5406,1.121869945626833e-09
93.7562,1.1217123884308625e-09
93.9723,1.121555169266209e-09
94.189,1.1213982160326972e-09
94.4061,1.121241673742133e-09
94.6237,1.1210854699473177e-09
94.8418,1.120929604780088e-09
95.0605,1.120774007372938e-09
95.2796,1.1206188201267498e-09
95.4993,1.120463901477188e-09
95.7194,1.120309392537147e-09
95.9401,1.1201551529800963e-09
96.1612,1.1200013226425866e-09
96.3829,1.1198477624252385e-09
96.6051,1.1196945420976103e-09
96.8278,1.1195416616880845e-09
97.051,1.1193891212146113e-09
97.2747,1.1192369206848246e-09
97.499,1.1190849925129653e-09
97.7237,1.1189334721540833e-09
97.949,1.118782224717926e-09
98.1748,1.1186313177511513e-09
98.4011,1.1184807512074923e-09
98.6279,1.1183305250310583e-09
98.8553,1.1181805733618506e-09
99.0832,1.1180309625066363e-09
99.3116,1.1178816923773394e-09
99.5405,1.1177327628767134e-09
99.77,1.1175841092702709e-09
100.0,1.1174357966476164e-09
100.231,1.1172875046192425e-09
100.462,1.117139875000304e-09
100.693,1.1169929033584515e-09
100.925,1.116845953303789e-09
101.158,1.1166990289221002e-09
101.391,1.116552760614632e-09
101.625,1.1164065204271485e-09
101.859,1.1162609331259385e-09
102.094,1.1161153763337854e-09
102.329,1.1159704692336344e-09
102.565,1.1158255949746556e-09
102.802,1.1156807574424044e-09
103.039,1.115536567516101e-09
103.276,1.1153930208584251e-09
103.514,1.1152495115323917e-09
103.753,1.115106043318658e-09
103.992,1.1149632162239078e-09
104.232,1.1148204323502717e-09
104.472,1.1146782863378485e-09
104.713,1.1145361856029047e-09
104.954,1.1143947194687237e-09
105.196,1.1142533006168581e-09
105.439,1.1141119326405079e-09
105.682,1.1139711969566487e-09
105.925,1.1138310893293445e-09
106.17,1.1136904601227494e-09
106.414,1.1135510309730917e-09
106.66,1.1134110872008147e-09
106.905,1.1132723350711299e-09
107.152,1.1131330751799312e-09
107.399,1.1129944385339155e-09
107.647,1.1128558634322918e-09
107.895,1.112717908230021e-09
108.143,1.1125805687736565e-09
108.393,1.1124427407780493e-09
108.643,1.1123055301376615e-09
108.893,1.112168932710791e-09
109.144,1.1120324016570776e-09
109.396,1.111895940173366e-09
109.648,1.1117600893040877e-09
109.901,1.1116243094758273e-09
110.154,1.1114891368887898e-09
110.408,1.11135403677197e-09
110.662,1.1112195405273639e-09
110.917,1.1110851181411454e-09
111.173,1.1109507726478294e-09
111.429,1.1108170283161315e-09
111.686,1.1106833621764483e-09
111.944,1.110549777190257e-09
112.202,1.1104167905813727e-09
112.46,1.1102843983354032e-09
112.72,1.1101515770496727e-09
112.98,1.1100193513017313e-09
113.24,1.1098877170923766e-09
113.501,1.1097561675618643e-09
113.763,1.1096247055196002e-09
114.025,1.1094938321394706e-09
114.288,1.109363047303843e-09
114.551,1.1092328476971864e-09
114.815,1.1091027376566069e-09
115.08,1.1089727198843588e-09
115.345,1.108843284391832e-09
115.611,1.1087139421107676e-09
115.878,1.1085846956769049e-09
116.145,1.108456028513105e-09
116.413,1.1083274580633227e-09
116.681,1.1081994634165726e-09
116.95,1.1080715663192308e-09
117.22,1.107943769305451e-09
117.49,1.1078165450230072e-09
117.761,1.1076894215865045e-09
118.032,1.1075628674070731e-09
118.304,1.1074364148064117e-09
118.577,1.1073100662204816e-09
118.85,1.1071842837639315e-09
119.124,1.1070586059851384e-09
119.399,1.1069330352589212e-09
119.674,1.1068080274846688e-09
119.95,1.1066831273582068e-09
120.226,1.1065587866914551e-09
120.504,1.1064341067579845e-09
120.781,1.10631043228916e-09
121.06,1.1061864230916831e-09
121.339,1.1060629703657456e-09
121.619,1.1059396308597029e-09
121.899,1.1058168443090311e-09
122.18,1.105694171419346e-09
122.462,1.1055716143577735e-09
122.744,1.105449606943296e-09
123.027,1.105327715737053e-09
123.31,1.1052063706677208e-09
123.595,1.1050847162639974e-09
123.88,1.1049636083181818e-09
124.165,1.1048430431544158e-09
124.451,1.104722596930732e-09
124.738,1.1046022716745673e-09
125.026,1.1044820693895384e-09
125.314,1.1043624066156191e-09
125.603,1.104242867020934e-09
125.893,1.1041234525568368e-09
126.183,1.1040045741536475e-09
126.474,1.1038858210353584e-09
126.765,1.1037676004444765e-09
127.057,1.1036495052742178e-09
127.35,1.1035315373973391e-09
127.644,1.1034136986639775e-09
127.938,1.1032963890153707e-09
128.233,1.1031792085620796e-09
128.529,1.1030621591052412e-09
128.825,1.1029456351989803e-09
129.122,1.1028292422922318e-09
129.42,1.102712982138192e-09
129.718,1.1025972439766172e-09
130.017,1.1024816385236892e-09
130.317,1.1023661674857075e-09
130.617,1.1022512148600563e-09
130.918,1.102136396559752e-09
131.22,1.1020217142452268e-09
131.522,1.1019075467427375e-09
131.826,1.1017931395987385e-09
132.13,1.1016792471034387e-09
132.434,1.101565865790177e-09
132.739,1.1014526217628417e-09
133.045,1.1013395165931485e-09
133.352,1.101226551832619e-09
133.66,1.1011137290126915e-09
133.968,1.1010014134831723e-09
134.276,1.100889601828565e-09
134.586,1.1007775694923823e-09
134.896,1.1006660407469315e-09
135.207,1.1005546548517703e-09
135.519,1.1004434132550211e-09
135.831,1.100332671526991e-09
136.144,1.1002220737488635e-09
136.458,1.100111621328526e-09
136.773,1.1000013156549964e-09
137.088,1.0998915059147522e-09
137.404,1.0997818425113913e-09
137.721,1.0996723267949806e-09
138.038,1.0995633032448307e-09
138.357,1.0994540853324578e-09
138.676,1.099345359117848e-09
138.995,1.0992371212864474e-09
139.316,1.0991286945110533e-09
139.637,1.0990207556189602e-09
139.959,1.09891296732823e-09
140.281,1.0988056633695516e-09
140.605,1.0986981784846489e-09
140.929,1.0985911773779213e-09
141.254,1.0984843287622704e-09
141.579,1.098377960374165e-09
141.906,1.0982714188125563e-09
142.233,1.0981653568732928e-09
142.561,1.0980594491592452e-09
142.889,1.0979540175194682e-09
143.219,1.097848420201093e-09
143.549,1.0977432983030352e-09
143.88,1.0976383322145792e-09
144.212,1.0975335230220312e-09
144.544,1.0974291853565773e-09
144.877,1.0973250038868262e-09
145.211,1.097220979666992e-09
145.546,1.0971171137354763e-09
145.881,1.0970137150713588e-09
146.218,1.0969101673800001e-09
146.555,1.096807086191493e-09
146.893,1.0967041645414876e-09
147.231,1.0966017058551587e-09
147.571,1.0964991048333596e-09
147.911,1.096396965970003e-09
148.252,1.0962949877638477e-09
148.594,1.0961931711472093e-09
148.936,1.096091812738438e-09
149.279,1.0959906150755297e-09
149.624,1.0958892860166214e-09
149.968,1.0957887055880337e-09
150.314,1.0956879955277834e-09
150.661,1.0955874497422794e-09
151.008,1.0954873568786351e-09
151.356,1.095387427373668e-09
151.705,1.095287662061241e-09
152.055,1.0951880617613724e-09
152.405,1.0950889099316768e-09
152.757,1.0949896407864935e-09
153.109,1.0948908191456278e-09
153.462,1.094792163138419e-09
153.815,1.0946939511253681e-09
154.17,1.0945956274220963e-09
154.525,1.0944977467171966e-09
154.882,1.094399758301498e-09
155.239,1.0943022118559166e-09
155.597,1.0942048329998873e-09
155.955,1.094107892609389e-09
156.315,1.0940108498129146e-09
156.675,1.0939142444270724e-09
157.036,1.0938178069609145e-09
157.398,1.093721538082987e-09
157.761,1.0936254384495372e-09
158.125,1.09352950870461e-09
158.489,1.093434011243071e-09
158.855,1.0933384219769808e-09
159.221,1.0932432638709731e-09
159.588,1.0931482757726299e-09
159.956,1.0930534582807123e-09
160.325,1.0929588119823305e-09
160.694,1.0928645922142606e-09
161.065,1.0927702888677533e-09
161.436,1.0926764108800603e-09
161.808,1.092582704045459e-09
162.181,1.092489168908238e-09
162.555,1.0923958060015719e-09
162.93,1.0923026158476132e-09
163.305,1.0922098457853376e-09
163.682,1.092117001544815e-09
164.059,1.092024576168531e-09
164.437,1.0919323233214686e-09
164.816,1.0918402434857687e-09
165.196,1.091748337133066e-09
165.577,1.0916566047245813e-09
165.959,1.091565046711209e-09
166.341,1.0914739015939844e-09
166.725,1.0913826926071397e-09
167.109,1.09129189522813e-09
167.494,1.091201271820488e-09
167.88,1.0911108227982053e-09
168.267,1.091020548565443e-09
168.655,1.0909304495166194e-09
169.044,1.0908405260364959e-09
169.434,1.090750778500264e-09
169.824,1.0906614358393264e-09
170.216,1.0905720402457124e-09
170.608,1.0904830481762877e-09
171.002,1.090394005930841e-09
171.396,1.0903053658389335e-09
171.791,1.0902169017262095e-09
172.187,1.090128613916204e-09
172.584,1.0900405027235179e-09
172.982,1.089952568453902e-09
173.38,1.0898650308507454e-09
173.78,1.0897774503180244e-09
174.181,1.0896900475775964e-09
174.582,1.0896030393876927e-09
174.985,1.0895159920580834e-09
175.388,1.0894293378493194e-09
175.792,1.0893428605329767e-09
176.198,1.0892563477551694e-09
176.604,1.0891702259263847e-09
177.011,1.0890842817126656e-09
177.419,1.0889985153401596e-09
177.828,1.0889129270270818e-09
178.238,1.088827516983791e-09
178.649,1.0887422854128666e-09
179.061,1.0886572325091863e-09
179.473,1.0885725635023848e-09
179.887,1.0884878675605756e-09
180.302,1.0884033508292406e-09
180.717,1.0883192157494791e-09
181.134,1.0882350570115016e-09
181.552,1.0881510779605499e-09
181.97,1.0880674782860606e-09
182.39,1.087983858128496e-09
182.81,1.0879006158169594e-09
183.231,1.0878175519388794e-09
183.654,1.0877344706553347e-09
184.077,1.0876517649027363e-09
184.502,1.087569043741723e-09
184.927,1.0874866965519604e-09
185.353,1.0874045283543752e-09
185.78,1.0873225392422596e-09
186.209,1.0872405385908521e-09
186.638,1.0871589087650312e-09
187.068,1.0870774582619072e-09
187.499,1.0869961871491376e-09
187.932,1.0869149082014516e-09
188.365,1.0868339968936404e-09
188.799,1.0867532651381857e-09
189.234,1.0866727129781904e-09
189.671,1.0865921565280252e-09
190.108,1.0865119644955038e-09
190.546,1.086431952148419e-09
190.985,1.0863521195063732e-09
191.426,1.0862722859642932e-09
191.867,1.0861928135845163e-09
192.309,1.0861135209308491e-09
192.752,1.0860344080004193e-09
193.197,1.0859552974103998e-09
193.642,1.085876544697523e-09
194.089,1.085797795889726e-09
194.536,1.085719403303594e-09
194.984,1.0856411903383703e-09
195.434,1.0855629835595478e-09
195.884,1.085485130510297e-09
196.336,1.0854072851241556e-09
196.789,1.0853296207403579e-09
197.242,1.0852523075759562e-09
197.697,1.0851750042249143e-09
198.153,1.0850978816690968e-09
198.609,1.085021107811073e-09
199.067,1.0849443458417003e-09
199.526,1.0848677644180744e-09
199.986,1.0847913634467228e-09
200.447,1.0847151428297013e-09
200.909,1.0846391024646477e-09
201.372,1.0845632422448385e-09
201.837,1.0844873993254675e-09
202.302,1.084411899794762e-09
202.768,1.0843365800600803e-09
203.236,1.0842612794632467e-09
203.704,1.0841863196714034e-09
204.174,1.0841113802042117e-09
204.644,1.0840367798147397e-09
205.116,1.083962200907318e-09
205.589,1.083887802413246e-09
206.063,1.0838135841751363e-09
206.538,1.0837395460318662e-09
207.014,1.0836656878186297e-09
207.491,1.0835920093669846e-09
207.97,1.08351835709053e-09
208.449,1.0834450383363744e-09
208.93,1.0833717467855475e-09
209.411,1.083298786999669e-09
209.894,1.0832258554184995e-09
210.378,1.0831531038714618e-09
210.863,1.0830805321563809e-09
211.349,1.0830081400678796e-09
211.836,1.082935927397426e-09
212.324,1.082863893933376e-09
212.814,1.082791892852816e-09
213.304,1.0827202178175676e-09
213.796,1.082648576048693e-09
214.289,1.0825771139213179e-09
214.783,1.082505831199527e-09
215.278,1.08243472764461e-09
215.774,1.082363803015106e-09
216.272,1.082292915043995e-09
216.77,1.0822223481727286e-09
217.27,1.082151818743861e-09
217.771,1.0820814685189809e-09
218.273,1.0820112972343355e-09
218.776,1.0819413046237215e-09
219.28,1.0818714904185225e-09
219.786,1.0818017167675675e-09
220.293,1.0817321222239676e-09
220.8,1.081662842838807e-09
221.309,1.081593605036079e-09
221.82,1.08152441037994e-09
222.331,1.0814555293975346e-09
222.844,1.081386692196106e-09
223.357,1.0813181668492687e-09
223.872,1.0812496858978037e-09
224.388,1.081181382915166e-09
224.905,1.0811132575913878e-09
225.424,1.0810451787388256e-09
225.944,1.0809772781055753e-09
226.464,1.0809096850591656e-09
226.986,1.0808421393027335e-09
227.51,1.0807746422720354e-09
228.034,1.0807074512579875e-09
228.56,1.0806403094692286e-09
229.087,1.08057334508394e-09
229.615,1.0805065577597972e-09
230.144,1.080439947153019e-09
230.675,1.0803733878554795e-09
231.206,1.0803071302125833e-09
231.739,1.0802409243121773e-09
232.274,1.080174771489933e-09
232.809,1.0801089186851193e-09
233.346,1.0800431193527806e-09
233.884,1.079977496493018e-09
234.423,1.0799120497351914e-09
234.963,1.079846778707578e-09
235.505,1.0797815629859813e-09
236.048,1.0797165233360075e-09
236.592,1.0796516593747613e-09
237.137,1.0795869707184264e-09
237.684,1.0795223390936614e-09
238.232,1.0794578830719951e-09
238.781,1.079393602259033e-09
239.332,1.0793293799681345e-09
239.883,1.0792654489131268e-09
240.436,1.0792015766368914e-09
240.991,1.079137764309513e-09
241.546,1.0790742414775294e-09
242.103,1.0790107788176708e-09
242.661,1.0789474906314623e-09
243.22,1.0788843765037007e-09
243.781,1.0788213238803558e-09
244.343,1.078758445500254e-09
244.906,1.078695740939187e-09
245.471,1.0786330991537098e-09
246.037,1.0785706313409057e-09
246.604,1.0785083370679912e-09
247.172,1.0784462159019434e-09
247.742,1.078384158784316e-09
248.313,1.0783222748915957e-09
248.886,1.078260456141443e-09
249.459,1.0781989178629956e-09
250.035,1.078137338149774e-09
250.611,1.0780760380108364e-09
251.189,1.0780148041442768e-09
251.768,1.077953742760443e-09
252.348,1.0778928534033575e-09
252.93,1.077832031349014e-09
253.513,1.077771381355322e-09
254.097,1.0777109029594341e-09
254.683,1.0776504928436838e-09
255.27,1.077590254333403e-09
255.859,1.077530085036177e-09
256.448,1.0774701887911264e-09
257.04,1.0774102607415708e-09
257.632,1.0773506047929196e-09
258.226,1.0772910189245179e-09
258.821,1.0772316036545506e-09
259.418,1.0771722593232158e-09
260.016,1.077113085528112e-09
260.615,1.0770540817820712e-09
261.216,1.076995149764437e-09
261.818,1.0769363877106108e-09
262.422,1.0768776981808206e-09
263.027,1.0768191785105824e-09
263.633,1.0767608282020703e-09
264.241,1.076702551125314e-09
264.85,1.0766444432843788e-09
265.461,1.0765864094108026e-09
266.073,1.0765285446291289e-09
266.686,1.0764708484318942e-09
267.301,1.0764132268315568e-09
267.917,1.0763557736514449e-09
268.534,1.0762984883801072e-09
269.153,1.0762412782933896e-09
269.774,1.076184144137231e-09
270.396,1.0761271780242737e-09
271.019,1.0760703794338865e-09
271.644,1.0760136572971767e-09
272.27,1.075957102466642e-09
272.898,1.0759006246899477e-09
273.527,1.075844313987281e-09
274.157,1.0757881698306887e-09
274.789,1.0757321031817658e-09
275.423,1.0756761147203603e-09
276.058,1.0756202928250432e-09
276.694,1.0755646369601238e-09
277.332,1.0755090596773329e-09
277.971,1.075453648146222e-09
278.612,1.0753983157028426e-09
279.254,1.0753431487182775e-09
279.898,1.0752880613060059e-09
280.543,1.0752331390458889e-09
281.19,1.0751782968219833e-09
281.838,1.0751236194301295e-09
282.488,1.0750690225181537e-09
283.139,1.0750145901050277e-09
283.792,1.0749602385955832e-09
284.446,1.0749060512390276e-09
285.102,1.074851945190477e-09
285.759,1.0747980029364306e-09
286.418,1.0747441423756118e-09
287.078,1.074690445238819e-09
287.74,1.0746368301617492e-09
288.403,1.0745833781264595e-09
289.068,1.0745300084990304e-09
289.734,1.0744768015196878e-09
290.402,1.074423677278351e-09
291.072,1.074370636294636e-09
291.743,1.0743177577061204e-09
292.415,1.0742650409433067e-09
293.089,1.0742124075248704e-09
293.765,1.074159857946653e-09
294.442,1.074107469902951e-09
295.121,1.0740551659648278e-09
295.801,1.0740030231147517e-09
296.483,1.0739509646192455e-09
297.167,1.0738989909435062e-09
297.852,1.0738471780120586e-09
298.538,1.073795525245015e-09
299.226,1.0737439572814303e-09
299.916,1.0736924745645057e-09
300.608,1.0736410775300539e-09
301.301,1.0735898403733094e-09
301.995,1.073538762508562e-09
302.691,1.073487770254044e-09
303.389,1.073436864024535e-09
304.089,1.0733860442276894e-09
304.789,1.0733354554738929e-09
305.492,1.0732848808570452e-09
306.196,1.0732344646529553e-09
306.902,1.0731841351440462e-09
307.61,1.0731338927110108e-09
308.319,1.0730838082077533e-09
309.03,1.0730338108795835e-09
309.742,1.0729839709312208e-09
310.456,1.0729342182441465e-09
311.172,1.0728845531732536e-09
311.889,1.0728350449586242e-09
312.608,1.0727856244231458e-09
313.329,1.0727362919060135e-09
314.051,1.0726871156958634e-09
314.775,1.07263802754455e-09
315.5,1.0725890951152187e-09
316.228,1.0725401837404128e-09
316.957,1.0724914281063371e-09
317.687,1.0724428276071305e-09
318.42,1.0723942493945571e-09
319.154,1.0723458263145805e-09
319.89,1.0722974922374143e-09
320.627,1.0722493126751781e-09
321.366,1.0722012220931677e-09
322.107,1.0721532207718535e-09
322.849,1.0721053733233416e-09
323.594,1.0720575510485097e-09
324.34,1.0720098825951958e-09
325.087,1.071962367350159e-09
325.837,1.0719148783535304e-09
326.588,1.0718675424952155e-09
327.341,1.0718202965599724e-09
328.095,1.0717732031060002e-09
328.852,1.0717261374547776e-09
329.61,1.0716792241883536e-09
330.37,1.07163240122064e-09
331.131,1.0715857299650825e-09
331.894,1.0715391488946395e-09
332.66,1.0714925975932198e-09
333.426,1.0714462581735159e-09
334.195,1.0713999489420997e-09
334.965,1.0713537905437025e-09
335.738,1.0713076632841254e-09
336.512,1.0712616867039596e-09
337.287,1.071215860180524e-09
338.065,1.0711700656381166e-09
338.844,1.0711244209836618e-09
339.625,1.0710788674000941e-09
340.408,1.0710334050617597e-09
341.193,1.070988034138241e-09
341.979,1.0709428121974875e-09
342.768,1.0708976243319668e-09
343.558,1.07085258524444e-09
344.35,1.07080763768616e-09
345.144,1.0707627818069094e-09
345.939,1.0707180738601451e-09
346.737,1.0706734015146658e-09
347.536,1.070628876870119e-09
348.337,1.0705844439536239e-09
349.14,1.0705401028961315e-09
349.945,1.070495853824282e-09
350.752,1.070451696860446e-09
351.56,1.0704076864668534e-09
352.371,1.070363713821646e-09
