Ic,Noise_1Hz,Noise_1kHz
0.0118146,7.093178762928084e-08,2.2609187461722772e-09
0.0118071,7.088404013187738e-08,2.259422286341859e-09
0.0117995,7.083565698681694e-08,2.257905929494429e-09
0.0117918,7.078663823536675e-08,2.2563696779765644e-09
0.011784,7.073698391947848e-08,2.254813534174588e-09
0.0117761,7.068669408179382e-08,2.2532375005149365e-09
0.0117681,7.063576876565058e-08,2.251641579464553e-09
0.0117599,7.058357146974098e-08,2.2500058257137655e-09
0.0117517,7.053137534379169e-08,2.248370138256143e-09
0.0117433,7.047790735744151e-08,2.2466946248906153e-09
0.0117349,7.04244406043713e-08,2.2450191814371964e-09
0.0117263,7.036970211398654e-08,2.243303919085113e-09
0.0117176,7.031432845096365e-08,2.24156878676617e-09
0.0117087,7.025768320868563e-08,2.2397938445481574e-09
0.0116997,7.020040292418616e-08,2.2379990397991777e-09
0.0116906,7.014248764864599e-08,2.2361843754441106e-09
0.0116814,7.008393743401725e-08,2.234349854453279e-09
0.011672,7.002411594246342e-08,2.2324755408062477e-09
0.0116625,6.996365965178944e-08,2.2305813785179735e-09
0.0116528,6.990193226070544e-08,2.2286474336488534e-09
0.011643,6.983957021623443e-08,2.226693648470611e-09
0.0116331,6.977657357565232e-08,2.2247200262669894e-09
0.011623,6.971230609438732e-08,2.2227066363301454e-09
0.0116127,6.964676788670595e-08,2.2206534851903863e-09
0.0116023,6.958059533467199e-08,2.2185805114384894e-09
0.0115918,6.95137885003276e-08,2.216487718640419e-09
0.0115811,6.94457112199928e-08,2.2143551807039826e-09
0.0115702,6.937636361671356e-08,2.2121829046753727e-09
0.0115592,6.930638200273033e-08,2.2099908251853563e-09
