Ic,Noise_1Hz,Noise_1kHz
0.0118071,2.8091358176990093e-08,9.280628612566171e-10
0.0117995,2.8078310893906263e-08,9.276745194451439e-10
0.0117918,2.8065089270568686e-08,9.272810255735898e-10
0.011784,2.8051693200414547e-08,9.268823780184478e-10
0.0117761,2.8038122575362004e-08,9.264785751376264e-10
0.0117681,2.802437728580474e-08,9.260696152705676e-10
0.0117599,2.8010285349330802e-08,9.256503838706321e-10
0.0117517,2.799619035855695e-08,9.252311043900681e-10
0.0117433,2.798174841803201e-08,9.248015487717262e-10
0.0117349,2.7967303267239747e-08,9.243719427904732e-10
0.0117263,2.7952510855723252e-08,9.239320559684267e-10
0.0117176,2.7937543009881524e-08,9.234870005709277e-10
0.0117087,2.79222275033808e-08,9.2303165827365e-10
0.0116997,2.790673623540757e-08,9.225711424999644e-10
0.0116906,2.7891069079412383e-08,9.221054513902464e-10
0.0116814,2.7875225907251096e-08,9.216345830679538e-10
0.011672,2.7859034316920447e-08,9.211534165173515e-10
0.0116625,2.78426663626971e-08,9.20667067613588e-10
0.0116528,2.7825949549813335e-08,9.201704139311138e-10
0.011643,2.7809056012931264e-08,9.196685726120695e-10
0.0116331,2.7791985612815007e-08,9.191615416603128e-10
0.011623,2.77745657112994e-08,9.186441964824737e-10
0.0116127,2.775679602491302e-08,9.181165328987807e-10
0.0116023,2.7738848857216966e-08,9.175836707001169e-10
0.0115918,2.77207240592791e-08,9.170456077923238e-10
0.0115811,2.770224878991832e-08,9.164972165434923e-10
0.0115702,2.7683422746971e-08,9.15938492563316e-10
0.0115592,2.766441841443844e-08,9.153745584521515e-10
