Ic,Noise_1Hz,Noise_1kHz
0.000818300681586739,4.23916515921332e-09,7.644404511363498e-10
0.0008296958520834915,4.28132919761577e-09,7.597256823823597e-10
0.0008412497049736118,4.324346829332763e-09,7.550578963033472e-10
0.0008529644499741017,4.368230707180128e-09,7.50437241746644e-10
0.0008648423275731727,4.412993634022833e-09,7.458638823943126e-10
0.0008768856094587427,4.45864856533505e-09,7.413379971505749e-10
0.0008890965989529167,4.505208611850401e-09,7.368597805376624e-10
0.0009014776314524918,4.552687042301412e-09,7.324294430999536e-10
0.0009140310748756222,4.601097286247422e-09,7.280472118162126e-10
0.0009267593301146883,4.650452936989861e-09,7.237133305197325e-10
0.000939664831495469,4.700767754573766e-09,7.19428060326129e-10
0.00095275004724273,4.752055668874553e-09,7.151916800684901e-10
0.0009660174799522646,4.804330782768596e-09,7.110044867395635e-10
0.0009794696670695387,4.85760737538657e-09,7.068667959405811e-10
0.00099310918137498,4.9118999054480844e-09,7.027789423363071e-10
0.001006938631476027,4.967223014676303e-09,6.987412801158148e-10
0.0010209606623060475,5.023591531291285e-09,6.947541834584504e-10
0.0010351779556301763,5.081020473580468e-09,6.908180470043919e-10
0.0010495932305582267,5.139525053545117e-09,6.869332863291219e-10
0.0010642092440647246,5.199120680621166e-09,6.831003384210993e-10
0.0010790287915161836,5.2598229654731655e-09,6.7931966216182e-10
0.0010940547072057435,5.321647723859994e-09,6.755917388073879e-10
0.0011092898648952228,5.384610980570853e-09,6.719170724706571e-10
0.0011247371783647507,5.4487289734304245e-09,6.682961906028996e-10
0.0011403996019700331,5.514018157371738e-09,6.647296444738985e-10
0.0011562801312073755,5.5804952085755436e-09,6.612180096492626e-10
0.0011723818032865997,5.6481770286751355e-09,6.577618864636723e-10
0.0011887076977119032,5.7170807490252124e-09,6.543619004886919e-10
0.0012052609368708414,5.787223735033968e-09,6.510187029936681e-10
0.0012220446866314887,5.858623590557148e-09,6.477329713981653e-10
0.0012390621569479156,5.931298162353179e-09,6.445054097142789e-10
0.0012563166024741215,6.005265544598556e-09,6.413367489770719e-10
0.0012738113231864786,6.080544083462378e-09,6.38227747661305e-10
0.0012915496650148827,6.157152381739585e-09,6.351791920825087e-10
0.0013095350204826678,6.235109303541885e-09,6.32191896780381e-10
0.001327770829355429,6.314433979045833e-09,6.29266704882393e-10
0.001346260579298911,6.395145809297628e-09,6.264044884453878e-10
0.0013650078065460137,6.477264471073808e-09,6.236061487729115e-10
0.0013840160965731302,6.560809921797769e-09,6.208726167058961e-10
0.0014032890847858733,6.645802404511432e-09,6.182048528842887e-10
0.001422830457214352,6.732262452901907e-09,6.156038479771275e-10
0.0014426439512181589,6.820210896383042e-09,6.130706228785362e-10
0.00146273335620113,6.909668865231361e-09,6.106062288670648e-10
0.0014831025143361028,7.000657795776716e-09,6.08211747725771e-10
0.0015037553212997384,7.093199435647307e-09,6.058882918204372e-10
0.001524695727017573,7.187315849069185e-09,6.03637004133316e-10
0.0015459277364194785,7.283029422220553e-09,6.014590582498103e-10
0.001567455410205595,7.380362868640618e-09,5.993556582955589e-10
0.0015892828656229763,7.479339234693675e-09,5.973280388214307e-10
0.0016114142772530198,7.579981905088337e-09,5.953774646340414e-10
0.0016338538778098604,7.682314608452351e-09,5.93505230569498e-10
0.0016566059589499151,7.786361422963616e-09,5.917126612082148e-10
0.0016796748720926532,7.892146782037372e-09,5.900011105288122e-10
0.0017030650292528427,7.999695480070548e-09,5.883719614992862e-10
0.001726780903884356,8.109032678243456e-09,5.868266256038631e-10
0.0017508270317357234,8.220183910379435e-09,5.853665423042004e-10
0.001775208011717636,8.33317508886337e-09,5.839931784338587e-10
0.0017999285067824766,8.44803251061924e-09,5.827080275252996e-10
0.0018249932448161504,8.564782863147904e-09,5.815126090689758e-10
0.0018504070195423021,8.683453230625467e-09,5.804084677044624e-10
0.0018761746914391195,8.804071100063083e-09,5.793971723439647e-10
0.0019023011886689458,8.926664367529253e-09,5.784803152289553e-10
0.0019287915080207778,9.051261344434932e-09,5.776595109211419e-10
0.001955650715865947,9.177890763882829e-09,5.769363952294302e-10
0.0019828839491270716,9.306581787081375e-09,5.763126240750276e-10
0.002010496416260497,9.437364009824337e-09,5.757898722973379e-10
0.002038493398252464,9.570267469037296e-09,5.753698324038002e-10
0.0020668802496290823,9.705322649391327e-09,5.750542132673484e-10
0.002095662399480431,9.842560489985524e-09,5.748447387756757e-10
0.0021248453524988827,9.982012391098731e-09,5.747431464370148e-10
0.002154434690031882,1.0123710221011761e-08,5.747511859476326e-10
0.0021844360711494285,1.026768632290119e-08,5.74870617726735e-10
0.0022148552337263594,1.0413973521805293e-08,5.7510321142494e-10
0.0022456979955397718,1.0562605131663747e-08,5.754507444129131e-10
0.00227697025538168,1.0713614962431479e-08,5.759150002571528e-10
0.0023086779941871674,1.0867037327268076e-08,5.764977671902859e-10
0.0023408272761782944,1.1022907049803824e-08,5.772008365835315e-10
0.002373424250023866,1.1181259471482951e-08,5.780260014292554e-10
0.002406475150015422,1.1342130458985728e-08,5.78975054841736e-10
0.00243998629725955,1.150555641172992e-08,5.800497885843964e-10
0.0024739641008868114,1.1671574269452801e-08,5.812519916318239e-10
0.002508415059277541,1.1840221519875039e-08,5.825834487749014e-10
0.002543345761304648,1.2011536206446814e-08,5.84045939277288e-10
0.0025787628875938036,1.2185556936177995e-08,5.856412355913491e-10
0.002614673211801092,1.236232288755258e-08,5.873711021413932e-10
0.0026510836019085363,1.2541873818529122e-08,5.892372941817952e-10
0.0026880010215376074,1.2724250074627572e-08,5.912415567371883e-10
0.0027254325312810277,1.2909492597103789e-08,5.933856236314862e-10
0.0027633852900531726,1.3097642931212826e-08,5.956712166119809e-10
0.002801866556459195,1.328874323456147e-08,5.98100044574188e-10
0.0028408836901833013,1.3482836285551666e-08,6.006738028925085e-10
0.002880444153396298,1.3679965491915126e-08,6.033941728610827e-10
0.002920555512182745,1.3880174899340342e-08,6.062628212485211e-10
0.0029612254379880374,1.408350920019315e-08,6.092813999694497e-10
0.003002461709085549,1.4290013742331046e-08,6.124515458750383e-10
0.0030442722120642995,1.4499734538013036e-08,6.157748806639111e-10
0.0030866649433372744,1.4712718272905087e-08,6.19253010914045e-10
0.0031296480106707504,1.4929012315182344e-08,6.228875282354868e-10
0.0031732296347349795,1.514866472472924e-08,6.266800095429603e-10
0.0032174181506763717,1.5371724262437543e-08,6.306320174466635e-10
0.0032622220097116668,1.5598240399604028e-08,6.347451007588796e-10
0.0033076497807442424,1.5828263327427748e-08,6.390207951133002e-10
0.0033537101520029287,1.6061843966608007e-08,6.434606236933588e-10
0.0034004119327037097,1.6299033977043935e-08,6.480660980652727e-10
0.0034477640547344642,1.653988576763573e-08,6.528387191109476e-10
0.003495775574363272,1.6784452506189055e-08,6.577799780554516e-10
0.0035444556739704356,1.7032788129422442e-08,6.628913575833255e-10
0.003593813663804626,1.728494735307865e-08,6.681743330376593e-10
0.0036438589837635483,1.7540985682140898e-08,6.736303736955964e-10
0.0036946012051993025,1.7800959421153588e-08,6.792609441136674e-10
0.003746050032748989,1.8064925684649213e-08,6.850675055362516e-10
0.003798215306190736,1.833294240768087e-08,6.91051517360326e-10
0.003851107002325569,1.8605068356461334e-08,6.97214438649656e-10
0.003904735236885564,1.8881363139109358e-08,7.03557729691613e-10
0.0039591102664684585,1.9161887216502717e-08,7.100828535898463e-10
0.004014242490499318,1.944670191323942e-08,7.1679127788622e-10
0.004070142453219439,1.973586942870645e-08,7.236844762055493e-10
0.004126820845702952,2.0029452848256657e-08,7.307639299169161e-10
0.004184288507901585,2.0327516154494442e-08,7.380311298055962e-10
0.004242556430717777,2.0630124238669347e-08,7.454875777498774e-10
0.004301635758106791,2.0937342912178986e-08,7.531347883974167e-10
0.004361537789208006,2.1249238918180277e-08,7.609742908360439e-10
0.004422273980505897,2.1565879943309455e-08,7.690076302543165e-10
0.004483855948021191,2.1887334629511323e-08,7.772363695874721e-10
0.0045462954695324,2.2213672585976504e-08,7.85662091144766e-10
0.004609604486828429,2.2544964401187993e-08,7.942863982145945e-10
0.004673795107992464,2.2881281655075613e-08,8.03110916644118e-10
0.004738879609717651,2.3222696931278723e-08,8.121372963905009e-10
0.004804870439655134,2.3569283829517174e-08,8.213672130412359e-10
0.004871780218794631,2.3921116978069245e-08,8.308023693013288e-10
0.004939621743878316,2.4278272046357347e-08,8.404444964455218e-10
0.005008407989848212,2.46408257576399e-08,8.502953557339789e-10
0.0050781521123276704,2.5008855901809422e-08,8.603567397902179e-10
0.005148867450137497,2.538244134829657e-08,8.706304739403484e-10
0.005220567527846975,2.576166205907835e-08,8.811184175129081e-10
0.005293266058360556,2.6146599101791123e-08,8.918224650989191e-10
0.0053669769455404765,2.653733466294649e-08,9.027445477719285e-10
0.005441714286865887,2.693395206124951e-08,9.138866342680786e-10
0.005517492376129128,2.7336535761018898e-08,9.252507321264391e-10
0.005594325706169377,2.7745171385706828e-08,9.368388887899558e-10
0.005672228971644538,2.8159945731518767e-08,9.486531926676188e-10
0.005751217071841614,2.8580946781130772e-08,9.606957741585047e-10
0.005831305113526219,2.900826371750357e-08,9.729688066385281e-10
0.0059125084138318814,2.9441986937792447e-08,9.854745074108402e-10
0.005994842503189409,2.9882208067350166e-08,9.982151386208508e-10
0.006078323128297224,3.032901997382295e-08,1.011193008137021e-09
0.006162966255132942,3.078251678133652e-08,1.0244104703985338e-09
0.006248788072006888,3.1242793884770714e-08,1.0378699272310679e-09
0.006335804992658254,3.170994796412192e-08,1.0515738286319388e-09
0.006424033659394191,3.218407699894907e-08,1.0655246735258278e-09
0.0065134909462727965,3.266528028290369e-08,1.0797250104924442e-09
0.006604193962330305,3.3153658438339647e-08,1.0941774384673704e-09
0.006696160054853215,3.3649313431001263e-08,1.1088846074173987e-09
0.006789406812696112,3.415234858478774e-08,1.1238492189916687e-09
0.0068839520696454964,3.466286859658977e-08,1.1390740271498264e-09
0.006979813907830653,3.51809795511978e-08,1.1545618387685166e-09
0.0070770106611818895,3.570678893627703e-08,1.1703155142273793e-09
0.0071755609189369214,3.624040565740725e-08,1.1863379679757676e-09
0.007275483529196233,3.678194005318491e-08,1.2026321690813681e-09
0.007376797602527731,3.73315039103825e-08,1.2192011417617892e-09
0.007479522515621813,3.788921047916385e-08,1.2360479659002724e-09
0.0075836779149971905,3.845517448835033e-08,1.2531757775465013e-09
0.007689283720758305,3.9029512160734596e-08,1.2705877694035307e-09
0.0077963601304052365,3.9612341228439125e-08,1.2882871913018119e-09
0.00790492762269642,4.020378094831347e-08,1.3062773506611516e-09
0.008015006961565414,4.080395211736856e-08,1.3245616129415388e-09
0.008126619200091946,4.14129770882412e-08,1.3431434020835693e-09
0.008239785684528511,4.203097978468659e-08,1.3620262009393016e-09
0.008354528058382871,4.26580857170926e-08,1.3812135516941992e-09
0.008470868266557402,4.329442199801126e-08,1.4007090562808452e-09
0.008588828559546258,4.3940117357703684e-08,1.4205163767850732e-09
0.008708431497690725,4.459530215969081e-08,1.4406392358450263e-09
0.008829699955494083,4.5260108416307374e-08,1.461081417043741e-09
0.0089526571259964,4.593466980425138e-08,1.4818467652956852e-09
0.009077326525210224,4.6619121680123706e-08,1.5029391872276979e-09
0.00920373199661823,4.7313601095953386e-08,1.5243626515547684e-09
0.009331897715733239,4.801824681469964e-08,1.5461211894509307e-09
0.009461848194721992,4.873319932572719e-08,1.5682188949156819e-09
0.009593608287093146,4.9458600860245984e-08,1.5906599251361119e-09
0.009727203192450537,5.0194595406709024e-08,1.6134485008450225e-09
0.00986265846131283,5.094132872616293e-08,1.6365889066752674e-09
0.01,5.169894836754061e-08,1.6600854915103844e-09
