Ic,Noise_1Hz,Noise_1kHz
0.011822,2.8116721074635345e-08,9.282644381763078e-10
0.0118146,2.8104021824660287e-08,9.278861589872383e-10
0.0118071,2.8091148437725032e-08,9.275027274923254e-10
0.0117995,2.8078100810254506e-08,9.27114142095629e-10
0.0117918,2.806487883716477e-08,9.267204011822421e-10
0.011784,2.8051482411857663e-08,9.263215031184031e-10
0.0117761,2.8037911426215356e-08,9.259174462516069e-10
0.0117681,2.8024165770594904e-08,9.255082289107216e-10
0.0117599,2.8010073457953833e-08,9.250887333147272e-10
0.0117517,2.7995978090045575e-08,9.246691893487327e-10
0.0117433,2.798153576218156e-08,9.242393624935636e-10
0.0117349,2.7967090223028418e-08,9.238094849708319e-10
0.0117263,2.795229741284216e-08,9.233693198258891e-10
0.0117176,2.79373291625977e-08,9.229239825431678e-10
0.0117087,2.7922013241251647e-08,9.224683515406735e-10
0.0116997,2.790652155258908e-08,9.2200754346773e-10
0.0116906,2.789085397001651e-08,9.215415564523407e-10
0.0116814,2.7875010365345003e-08,9.210703886054166e-10
0.011672,2.7858818331803816e-08,9.205889156366985e-10
0.0116625,2.784244992831699e-08,9.20102256661955e-10
0.0116528,2.782573265531843e-08,9.196052859721791e-10
0.011643,2.7808838652143013e-08,9.191031239577444e-10
0.0116331,2.7791767779504893e-08,9.185957686087562e-10
0.011623,2.7774347394392413e-08,9.180780920345463e-10
0.0116127,2.775657721323588e-08,9.175500900276771e-10
0.0116023,2.7738629544322925e-08,9.170168856433003e-10
0.0115918,2.772050423866669e-08,9.16478476772434e-10
0.0115811,2.7702028450170547e-08,9.15929732466189e-10
0.0115702,2.768320187656411e-08,9.153706483045879e-10
0.0115592,2.7664197006633253e-08,9.148063501694465e-10
